f_acidente;d_dataacidente
297747;26/07/2020
297748;27/07/2020
297749;27/07/2020
297750;26/07/2020
297751;27/07/2020
297752;27/07/2020
297753;27/07/2020
297754;27/07/2020
297755;26/07/2020
297756;26/07/2020
297757;27/07/2020
297758;26/07/2020
297759;26/07/2020
297760;26/07/2020
297761;27/07/2020
297762;27/07/2020
297763;27/07/2020
297764;27/07/2020
297765;27/07/2020
297767;27/07/2020
297768;27/07/2020
297769;27/07/2020
297770;27/07/2020
297771;27/07/2020
297772;27/07/2020
297775;27/07/2020
297776;27/07/2020
297777;27/07/2020
297778;27/07/2020
297779;27/07/2020
297780;27/07/2020
297781;27/07/2020
297782;27/07/2020
297783;27/07/2020
297785;27/07/2020
297786;27/07/2020
297787;27/07/2020
297788;27/07/2020
297789;27/07/2020
297790;27/07/2020
297791;26/07/2020
297792;27/07/2020
297793;27/07/2020
297794;27/07/2020
297795;26/01/2020
297796;27/07/2020
297797;27/07/2020
297798;27/07/2020
297800;27/07/2020
297801;27/07/2020
297802;27/07/2020
297803;27/07/2020
297804;27/07/2020
297805;27/07/2020
297806;27/07/2020
297808;27/07/2020
297809;27/07/2020
297810;27/07/2020
297811;27/07/2020
297812;27/07/2020
297813;27/07/2020
297814;27/07/2020
297815;07/06/2020
297816;27/07/2020
297817;27/07/2020
297819;24/07/2020
297820;27/07/2020
297821;27/07/2020
297822;19/07/2020
297823;27/07/2020
297824;27/07/2020
297825;27/07/2020
297826;27/07/2020
297827;24/07/2020
297828;27/07/2020
297829;27/07/2020
297832;27/07/2020
297834;27/07/2020
297835;27/07/2020
297836;27/07/2020
297837;14/06/2020
297838;27/01/2020
297839;27/07/2020
297840;27/07/2020
297842;27/07/2020
297843;27/07/2020
297844;27/07/2020
297845;27/07/2020
297846;27/07/2020
297847;27/07/2020
297848;27/07/2020
297849;27/07/2020
297850;27/07/2020
297851;27/07/2020
297852;19/07/2020
297853;28/06/2020
297854;27/07/2020
297855;27/07/2020
297856;11/07/2020
297857;27/07/2020
297858;27/07/2020
297859;27/07/2020
297861;27/07/2020
297863;24/07/2020
297864;27/07/2020
297865;27/07/2020
297866;27/07/2020
297868;27/07/2020
297869;27/07/2020
297870;27/07/2020
297871;27/07/2020
297872;27/07/2020
297874;27/07/2020
297875;27/07/2020
297876;27/07/2020
297877;27/07/2020
297878;27/07/2020
297879;27/07/2020
297880;27/07/2020
297881;27/07/2020
297882;27/07/2020
297883;27/07/2020
297884;27/07/2020
297885;27/07/2020
297887;27/07/2020
297889;27/07/2020
297890;27/07/2020
297891;27/07/2020
297892;27/07/2020
297894;27/07/2020
297895;27/07/2020
297896;27/07/2020
297897;27/07/2020
297898;27/07/2020
297899;27/07/2020
297900;27/07/2020
297901;27/07/2020
297902;27/07/2020
297903;27/07/2020
297904;27/07/2020
297905;27/07/2020
297906;27/07/2020
297908;27/07/2020
297909;27/07/2020
297910;27/07/2020
297911;27/07/2020
297912;27/07/2020
297913;27/07/2020
297914;27/07/2020
297915;25/05/2020
297916;27/07/2020
297917;27/07/2020
297918;27/07/2020
297919;27/07/2020
297920;23/07/2020
297921;27/07/2020
297922;27/07/2020
297923;27/07/2020
297924;27/07/2020
297925;27/07/2020
297926;27/07/2020
297927;27/07/2020
297928;28/06/2020
297929;27/07/2020
297930;27/07/2020
297931;27/07/2020
297932;27/07/2020
297933;27/07/2020
297934;27/07/2020
297935;27/07/2020
297936;27/07/2020
297938;27/07/2020
297939;27/07/2020
297940;27/07/2020
297941;05/06/2020
297942;26/07/2020
297943;27/07/2020
297944;27/07/2020
297945;27/07/2020
297946;27/07/2020
297947;27/07/2020
297948;27/07/2020
297949;27/07/2020
297950;27/07/2020
297951;27/07/2020
297952;27/07/2020
297953;27/07/2020
297954;27/07/2020
297955;03/07/2020
297956;28/07/2020
297957;28/07/2020
297959;28/07/2020
297960;28/07/2020
297961;28/07/2020
297962;28/07/2020
297963;28/07/2020
297964;27/07/2020
297965;28/07/2020
297966;27/07/2020
297967;28/07/2020
297968;28/07/2020
297969;28/07/2020
297970;28/07/2020
297971;28/07/2020
297972;01/06/2020
297973;27/07/2020
297974;28/07/2020
297975;28/07/2020
297976;28/07/2020
297977;27/07/2020
297979;28/07/2020
297981;28/07/2020
297982;27/07/2020
297983;28/07/2020
297984;28/07/2020
297985;28/07/2020
297987;28/07/2020
297989;28/07/2020
297990;16/06/2020
297991;28/07/2020
297992;28/07/2020
297993;28/07/2020
297994;28/07/2020
297995;28/07/2020
297996;28/07/2020
297997;28/07/2020
297999;28/07/2020
298000;28/07/2020
298001;13/07/2020
298002;08/07/2020
298003;28/07/2020
298004;28/07/2020
298005;28/07/2020
298006;28/07/2020
298007;24/07/2020
298008;30/06/2020
298009;28/07/2020
298010;28/07/2020
298011;28/07/2020
298012;28/07/2020
298014;28/07/2020
298015;28/07/2020
298016;28/07/2020
298017;28/07/2020
298018;28/07/2020
298019;28/07/2020
298020;28/07/2020
298021;28/07/2020
298022;28/07/2020
298023;18/07/2020
298024;28/07/2020
298025;28/07/2020
298026;28/07/2020
298027;28/07/2020
298028;28/07/2020
298030;28/07/2020
298031;28/07/2020
298032;28/07/2020
298033;28/07/2020
298034;28/07/2020
298035;28/07/2020
298036;11/06/2020
298037;28/07/2020
298038;28/07/2020
298039;28/07/2020
298041;28/07/2020
298042;28/07/2020
298043;28/07/2020
298044;28/07/2020
298045;28/07/2020
298046;28/07/2020
298047;28/07/2020
298048;28/07/2020
298049;28/07/2020
298050;28/07/2020
298051;28/07/2020
298052;28/07/2020
298053;28/07/2020
298054;28/07/2020
298055;28/07/2020
298056;28/07/2020
298058;28/07/2020
298059;28/07/2020
298061;28/07/2020
298062;28/07/2020
298063;28/07/2020
298064;28/07/2020
298065;28/07/2020
298066;28/07/2020
298067;28/07/2020
298068;28/07/2020
298069;28/07/2020
298070;28/07/2020
298071;28/07/2020
298072;28/07/2020
298073;28/07/2020
298074;28/07/2020
298075;28/07/2020
298076;28/07/2020
298077;28/07/2020
298078;28/07/2020
298079;28/07/2020
298080;28/07/2020
298081;28/07/2020
298082;28/07/2020
298083;28/07/2020
298086;28/07/2020
298087;28/07/2020
298088;28/07/2020
298089;28/07/2020
298090;28/07/2020
298091;28/07/2020
298092;28/07/2020
298094;28/07/2020
298096;28/07/2020
298097;28/07/2020
298098;28/07/2020
298099;28/07/2020
298100;28/07/2020
298101;28/07/2020
298102;28/07/2020
298103;20/03/2020
298105;28/07/2020
298106;28/07/2020
298107;28/07/2020
298108;28/07/2020
298109;28/07/2020
298110;28/07/2020
298111;29/07/2020
298113;28/07/2020
298114;29/07/2020
298116;29/07/2020
298117;29/07/2020
298118;29/07/2020
298119;27/06/2020
298120;29/07/2020
298121;28/07/2020
298122;29/07/2020
298124;29/07/2020
298125;29/07/2020
298126;28/07/2020
298128;29/07/2020
298129;28/07/2020
298130;29/07/2020
298131;29/07/2020
298132;29/07/2020
298134;29/07/2020
298136;29/07/2020
298137;29/07/2020
298138;29/07/2020
298139;18/05/2020
298140;29/07/2020
298141;29/07/2020
298142;20/07/2020
298143;29/07/2020
298144;29/07/2020
298145;12/07/2020
298146;29/07/2020
298147;29/07/2020
298148;29/07/2020
298149;28/07/2020
298150;29/07/2020
298152;29/07/2020
298153;29/07/2020
298154;29/07/2020
298155;29/07/2020
298156;29/07/2020
298157;29/07/2020
298158;29/07/2020
298159;29/07/2020
298160;29/07/2020
298161;26/07/2020
298162;29/07/2020
298163;29/07/2020
298164;29/07/2020
298165;29/07/2020
298166;04/06/2020
298168;29/07/2020
298169;29/07/2020
298170;29/07/2020
298171;29/07/2020
298172;29/07/2020
298173;29/07/2020
298174;29/07/2020
298175;29/07/2020
298177;29/07/2020
298178;14/07/2020
298179;29/07/2020
298181;22/06/2020
298182;29/07/2020
298183;29/07/2020
298184;29/07/2020
298185;29/07/2020
298186;29/07/2020
298188;29/07/2020
298189;29/07/2020
298190;29/07/2020
298191;29/07/2020
298192;01/02/2020
298193;29/07/2020
298194;29/07/2020
298195;29/07/2020
298196;29/07/2020
298197;29/07/2020
298198;29/07/2020
298199;29/07/2020
298200;29/07/2020
298202;29/07/2020
298203;29/07/2020
298205;29/07/2020
298206;29/07/2020
298207;29/07/2020
298208;29/07/2020
298209;29/07/2020
298210;29/07/2020
298211;29/07/2020
298212;29/07/2020
298214;29/07/2020
298215;29/07/2020
298217;29/07/2020
298219;29/07/2020
298220;29/07/2020
298221;29/07/2020
298222;29/07/2020
298223;29/07/2020
298224;29/07/2020
298225;29/07/2020
298226;29/07/2020
298228;29/07/2020
298229;29/07/2020
298230;29/07/2020
298231;29/07/2020
298232;29/07/2020
298233;29/07/2020
298234;29/07/2020
298235;10/03/2020
298236;29/07/2020
298237;29/07/2020
298238;29/07/2020
298239;29/07/2020
298240;29/07/2020
298241;29/07/2020
298242;29/07/2020
298243;29/07/2020
298244;29/07/2020
298245;29/07/2020
298246;29/07/2020
298249;29/07/2020
298250;29/07/2020
298251;29/07/2020
298252;29/07/2020
298253;29/07/2020
298255;29/07/2020
298256;29/07/2020
298257;29/07/2020
298258;29/07/2020
298259;29/07/2020
298260;29/07/2020
298261;29/07/2020
298262;29/07/2020
298263;29/07/2020
298264;29/07/2020
298265;29/07/2020
298266;29/07/2020
298267;29/07/2020
298268;29/07/2020
298269;29/07/2020
298270;29/07/2020
298271;29/07/2020
298272;30/07/2020
298273;30/07/2020
298274;30/07/2020
298275;29/07/2020
298276;29/07/2020
298277;30/07/2020
298278;30/07/2020
298279;30/07/2020
298280;30/07/2020
298281;30/07/2020
298282;30/07/2020
298283;30/07/2020
298284;30/07/2020
298285;30/07/2020
298286;30/07/2020
298287;30/07/2020
298288;30/07/2020
298289;30/07/2020
298290;30/07/2020
298291;30/07/2020
298292;30/07/2020
298293;30/07/2020
298295;30/07/2020
298296;30/07/2020
298297;30/07/2020
298298;21/07/2020
298299;30/07/2020
298300;30/07/2020
298301;30/07/2020
298302;30/07/2020
298303;30/07/2020
298304;30/07/2020
298305;30/07/2020
298306;30/07/2020
298307;30/07/2020
298308;30/07/2020
298309;17/02/2020
298310;30/07/2020
298311;30/07/2020
298312;30/07/2020
298313;30/07/2020
298314;30/07/2020
298315;30/07/2020
298316;30/07/2020
298317;30/07/2020
298318;30/07/2020
298319;30/07/2020
298320;30/07/2020
298321;30/07/2020
298322;30/07/2020
298323;26/01/2020
298324;30/07/2020
298325;30/07/2020
298326;30/07/2020
298327;30/07/2020
298328;30/07/2020
298329;30/07/2020
298330;30/07/2020
298331;30/07/2020
298332;30/07/2020
298333;30/07/2020
298334;30/07/2020
298335;30/07/2020
298336;30/07/2020
298337;30/07/2020
298338;30/07/2020
298340;30/07/2020
298341;30/07/2020
298342;30/07/2020
298343;30/07/2020
298344;30/07/2020
298345;29/07/2020
298346;30/07/2020
298347;30/07/2020
298348;30/07/2020
298349;30/07/2020
298350;30/07/2020
298351;30/07/2020
298352;30/07/2020
298353;30/07/2020
298354;30/07/2020
298355;30/07/2020
298356;30/07/2020
298357;30/07/2020
298358;30/07/2020
298360;30/07/2020
298363;30/07/2020
298364;30/07/2020
298365;30/07/2020
298366;30/07/2020
298367;30/07/2020
298368;30/07/2020
298369;30/07/2020
298370;30/07/2020
298371;30/07/2020
298372;30/07/2020
298373;25/07/2020
298374;02/02/2020
298375;30/07/2020
298376;30/07/2020
298377;30/07/2020
298379;30/07/2020
298380;30/07/2020
298381;30/07/2020
298382;30/07/2020
298384;30/07/2020
298385;30/07/2020
298386;30/07/2020
298387;30/07/2020
298388;30/07/2020
298389;30/07/2020
298390;30/07/2020
298392;30/07/2020
298393;30/07/2020
298394;30/07/2020
298395;30/07/2020
298396;30/07/2020
298397;30/07/2020
298399;30/07/2020
298400;25/07/2020
298401;30/07/2020
298403;30/07/2020
298405;30/07/2020
298406;30/07/2020
298407;30/07/2020
298408;30/07/2020
298409;30/07/2020
298410;30/07/2020
298411;30/07/2020
298412;30/07/2020
298414;30/07/2020
298415;30/07/2020
298417;30/07/2020
298418;30/07/2020
298419;30/04/2020
298420;30/07/2020
298421;30/07/2020
298423;30/07/2020
298424;30/07/2020
298425;30/07/2020
298426;30/07/2020
298427;30/07/2020
298428;30/07/2020
298429;30/07/2020
298430;30/07/2020
298431;30/07/2020
298432;30/07/2020
298433;30/07/2020
298434;30/07/2020
298435;30/07/2020
298436;31/07/2020
298437;30/07/2020
298439;30/07/2020
298440;30/07/2020
298441;31/07/2020
298442;30/07/2020
298443;31/07/2020
298445;31/07/2020
298446;30/07/2020
298447;31/07/2020
298448;31/07/2020
298449;30/07/2020
298450;31/07/2020
298451;31/07/2020
298452;30/07/2020
298453;31/07/2020
298454;31/07/2020
298455;31/07/2020
298456;31/07/2020
298457;31/07/2020
298460;30/07/2020
298461;31/07/2020
298462;30/07/2020
298464;31/07/2020
298465;31/07/2020
298466;30/07/2020
298467;31/07/2020
298468;31/07/2020
298469;31/07/2020
298470;31/07/2020
298471;31/07/2020
298472;31/07/2020
298475;31/07/2020
298476;31/07/2020
298477;31/07/2020
298478;31/07/2020
298479;05/06/2020
298480;31/07/2020
298481;31/07/2020
298482;31/07/2020
298483;30/07/2020
298484;31/07/2020
298485;31/07/2020
298486;31/07/2020
298487;31/07/2020
298488;31/07/2020
298490;31/07/2020
298491;31/07/2020
298492;31/07/2020
298493;31/07/2020
298494;31/07/2020
298495;31/07/2020
298496;31/07/2020
298497;31/07/2020
298498;31/07/2020
298499;30/07/2020
298500;31/07/2020
298501;12/07/2020
298502;31/07/2020
298503;15/07/2020
298504;31/07/2020
298505;31/07/2020
298506;31/07/2020
298507;31/07/2020
298509;31/07/2020
298510;31/07/2020
298511;31/07/2020
298512;31/07/2020
298513;30/07/2020
298514;05/03/2020
298515;31/07/2020
298516;31/07/2020
298517;31/07/2020
298518;10/07/2020
298519;31/07/2020
298520;31/07/2020
298521;31/07/2020
298522;31/07/2020
298523;31/07/2020
298524;31/07/2020
298527;31/07/2020
298528;31/07/2020
298529;31/07/2020
298530;31/07/2020
298531;31/07/2020
298532;31/07/2020
298533;31/07/2020
298534;31/07/2020
298535;25/07/2020
298536;31/07/2020
298537;31/07/2020
298538;31/07/2020
298539;31/07/2020
298540;31/07/2020
298541;31/07/2020
298542;31/07/2020
298543;31/07/2020
298544;31/07/2020
298545;11/07/2020
298546;31/07/2020
298547;17/06/2020
298548;31/07/2020
298549;31/07/2020
298550;31/07/2020
298551;31/07/2020
298552;31/07/2020
298553;31/07/2020
298554;31/07/2020
298555;31/07/2020
298556;31/07/2020
298557;31/07/2020
298558;31/07/2020
298559;13/07/2020
298560;31/07/2020
298561;31/07/2020
298562;31/07/2020
298563;31/07/2020
298564;31/07/2020
298565;31/07/2020
298567;31/07/2020
298568;31/07/2020
298569;31/07/2020
298571;31/07/2020
298572;31/07/2020
298575;31/07/2020
298576;31/07/2020
298577;31/07/2020
298579;31/07/2020
298580;31/07/2020
298581;31/07/2020
298582;31/07/2020
298583;31/07/2020
298584;31/07/2020
298585;31/07/2020
298586;31/07/2020
298588;31/07/2020
298589;31/07/2020
298590;31/07/2020
298591;31/07/2020
298592;01/06/2020
298593;31/07/2020
298594;31/07/2020
298596;31/07/2020
298597;31/07/2020
298598;31/07/2020
298599;31/07/2020
298600;31/07/2020
298601;31/07/2020
298603;31/07/2020
298604;31/07/2020
298605;31/07/2020
298606;31/07/2020
298607;31/07/2020
298608;31/07/2020
298610;31/07/2020
298611;31/07/2020
298612;31/07/2020
298613;31/07/2020
298614;31/07/2020
298615;31/07/2020
298616;31/07/2020
298617;31/07/2020
298618;31/07/2020
298619;31/07/2020
298620;31/07/2020
298621;31/07/2020
298622;31/07/2020
298623;31/07/2020
298624;11/07/2020
298625;31/07/2020
298626;31/07/2020
298627;31/07/2020
298628;31/07/2020
298629;31/07/2020
298630;31/07/2020
298631;31/07/2020
298632;31/07/2020
298633;31/07/2020
298634;31/07/2020
298635;31/07/2020
298636;31/07/2020
298637;31/07/2020
298638;31/07/2020
298639;31/07/2020
298640;31/07/2020
298642;31/07/2020
298643;31/07/2020
298644;31/07/2020
298645;31/07/2020
298646;31/07/2020
298647;31/07/2020
298648;31/07/2020
298649;31/07/2020
298650;31/07/2020
298651;31/07/2020
298652;31/07/2020
298653;31/07/2020
298654;31/07/2020
298655;31/07/2020
298656;31/07/2020
298657;31/07/2020
298659;31/07/2020
298660;31/07/2020
298661;31/07/2020
298662;31/07/2020
298663;31/07/2020
298664;31/07/2020
298665;31/07/2020
298666;31/07/2020
298668;31/07/2020
298669;01/08/2020
298670;31/07/2020
298672;01/08/2020
298673;01/08/2020
298674;01/08/2020
298675;01/08/2020
298676;01/08/2020
298677;31/07/2020
298678;31/07/2020
298679;31/07/2020
298680;01/08/2020
298682;01/08/2020
298683;01/08/2020
298684;01/08/2020
298685;01/08/2020
298686;01/08/2020
298687;01/08/2020
298688;01/08/2020
298689;01/08/2020
298690;01/08/2020
298691;01/08/2020
298692;01/08/2020
298693;01/08/2020
298694;01/08/2020
298695;31/07/2020
298696;01/08/2020
298697;01/08/2020
298698;02/07/2020
298699;01/08/2020
298700;01/08/2020
298701;01/08/2020
298702;01/08/2020
298704;01/08/2020
298705;01/08/2020
298706;01/08/2020
298707;01/08/2020
298708;01/08/2020
298709;20/07/2020
298710;20/07/2020
298711;26/07/2020
298712;01/08/2020
298713;01/08/2020
298714;29/06/2020
298715;01/08/2020
298716;01/08/2020
298717;01/08/2020
298718;01/08/2020
298719;01/08/2020
298720;01/08/2020
298721;01/08/2020
298722;01/08/2020
298723;01/08/2020
298724;01/08/2020
298725;01/08/2020
298726;01/08/2020
298727;01/08/2020
298728;01/08/2020
298729;01/08/2020
298730;01/08/2020
298731;01/08/2020
298732;23/05/2020
298733;01/08/2020
298734;01/08/2020
298735;01/08/2020
298736;01/08/2020
298738;01/08/2020
298739;01/08/2020
298740;01/08/2020
298741;01/08/2020
298742;01/08/2020
298743;01/08/2020
298744;01/08/2020
298745;01/08/2020
298746;01/08/2020
298747;01/08/2020
298748;01/08/2020
298749;01/08/2020
298750;01/08/2020
298751;01/08/2020
298752;01/08/2020
298753;01/08/2020
298754;01/08/2020
298755;19/04/2020
298756;01/08/2020
298757;01/08/2020
298759;01/08/2020
298760;01/08/2020
298761;01/08/2020
298762;01/08/2020
298763;25/07/2020
298764;01/08/2020
298765;01/08/2020
298766;01/08/2020
298767;01/08/2020
298768;01/08/2020
298769;23/07/2020
298771;01/08/2020
298773;01/08/2020
298774;01/08/2020
298775;01/08/2020
298776;01/08/2020
298777;01/08/2020
298778;01/08/2020
298779;01/08/2020
298780;01/08/2020
298781;01/08/2020
298782;01/08/2020
298783;01/08/2020
298784;01/08/2020
298785;01/08/2020
298786;01/08/2020
298787;01/08/2020
298788;01/08/2020
298789;01/08/2020
298790;01/08/2020
298791;01/08/2020
298792;01/08/2020
298793;01/08/2020
298794;01/08/2020
298795;01/08/2020
298796;01/08/2020
298797;01/08/2020
298799;01/08/2020
298800;01/08/2020
298801;01/08/2020
298802;15/05/2020
298803;01/08/2020
298804;01/08/2020
298805;01/08/2020
298806;01/08/2020
298807;01/08/2020
298808;01/08/2020
298809;01/08/2020
298810;01/08/2020
298811;01/08/2020
298813;01/08/2020
298814;01/08/2020
298815;01/08/2020
298816;01/08/2020
298818;01/08/2020
298820;01/08/2020
298821;01/08/2020
298822;01/08/2020
298823;01/08/2020
298824;01/08/2020
298825;01/08/2020
298826;01/08/2020
298827;08/01/2020
298828;01/08/2020
298829;01/08/2020
298830;01/08/2020
298831;31/07/2020
298832;01/08/2020
298833;01/08/2020
298834;01/08/2020
298836;01/08/2020
298837;01/08/2020
298838;01/08/2020
298839;01/08/2020
298841;01/08/2020
298842;01/08/2020
298843;01/08/2020
298844;01/08/2020
298845;01/08/2020
298846;01/08/2020
298847;28/07/2020
298848;01/08/2020
298849;01/08/2020
298850;01/08/2020
298851;01/08/2020
298852;01/08/2020
298853;01/08/2020
298854;01/08/2020
298855;01/08/2020
298857;01/08/2020
298858;01/08/2020
298859;01/08/2020
298860;01/08/2020
298861;01/08/2020
298862;01/08/2020
298863;01/08/2020
298864;01/08/2020
298865;01/08/2020
298866;01/08/2020
298867;01/08/2020
298868;01/08/2020
298869;01/08/2020
298871;01/08/2020
298872;01/08/2020
298873;02/08/2020
298874;01/08/2020
298875;01/08/2020
298876;01/08/2020
298877;01/08/2020
298878;01/08/2020
298880;01/08/2020
298881;02/08/2020
298882;01/08/2020
298883;01/08/2020
298884;31/07/2020
298885;01/08/2020
298886;01/08/2020
298887;01/08/2020
298888;01/08/2020
298889;01/08/2020
298890;02/08/2020
298891;02/08/2020
298892;02/08/2020
298893;02/08/2020
298894;02/08/2020
298895;02/08/2020
298896;02/08/2020
298897;02/08/2020
298898;02/08/2020
298899;02/08/2020
298900;02/08/2020
298901;02/08/2020
298902;01/08/2020
298903;02/08/2020
298904;02/08/2020
298905;02/08/2020
298906;01/08/2020
298907;02/08/2020
298908;02/08/2020
298909;02/08/2020
298910;02/08/2020
298911;02/08/2020
298912;01/08/2020
298913;02/08/2020
298914;02/08/2020
298915;02/08/2020
298916;02/08/2020
298917;02/08/2020
298918;01/08/2020
298919;01/08/2020
298920;02/08/2020
298921;02/08/2020
298922;02/08/2020
298923;02/08/2020
298924;01/08/2020
298925;02/08/2020
298926;02/08/2020
298927;02/08/2020
298928;01/08/2020
298929;01/08/2020
298930;02/08/2020
298931;02/08/2020
298933;02/08/2020
298934;02/08/2020
298935;02/08/2020
298936;02/08/2020
298937;02/08/2020
298938;02/08/2020
298939;02/08/2020
298940;02/08/2020
298941;17/07/2020
298942;02/08/2020
298943;02/08/2020
298944;02/08/2020
298945;02/08/2020
298948;02/08/2020
298949;02/08/2020
298950;02/08/2020
298951;02/08/2020
298952;02/08/2020
298953;02/08/2020
298954;02/08/2020
298955;02/08/2020
298957;02/08/2020
298958;02/08/2020
298959;02/08/2020
298960;02/08/2020
298961;02/08/2020
