f_acidente;d_tipopista
316455;Múltipla
316456;Dupla
316457;Múltipla
316458;Simples
316459;Múltipla
316460;Dupla
316461;Múltipla
316462;Simples
316463;Dupla
316465;Múltipla
316466;Simples
316467;Simples
316468;Simples
316469;Simples
316470;Dupla
316471;Dupla
316472;Dupla
316473;Dupla
316474;Dupla
316475;Dupla
316476;Simples
316477;Dupla
316478;Simples
316479;Simples
316480;Dupla
316481;Simples
316482;Dupla
316484;Dupla
316485;Múltipla
316486;Simples
316487;Dupla
316488;Simples
316489;Dupla
316490;Dupla
316491;Simples
316492;Simples
316493;Múltipla
316494;Dupla
316495;Dupla
316496;Dupla
316497;Simples
316498;Simples
316499;Simples
316500;Simples
316501;Simples
316502;Simples
316503;Dupla
316506;Dupla
316507;Simples
316508;Dupla
316510;Simples
316511;Simples
316512;Dupla
316514;Simples
316515;Simples
316518;Simples
316520;Múltipla
316522;Simples
316523;Múltipla
316524;Simples
316525;Múltipla
316526;Simples
316527;Simples
316528;Dupla
316529;Dupla
316530;Dupla
316531;Simples
316532;Simples
316533;Simples
316534;Simples
316536;Simples
316537;Dupla
316538;Múltipla
316539;Simples
316540;Dupla
316541;Simples
316542;Simples
316543;Dupla
316544;Simples
316545;Simples
316546;Simples
316547;Simples
316548;Dupla
316549;Dupla
316550;Simples
316551;Simples
316552;Múltipla
316553;Simples
316554;Dupla
316555;Simples
316556;Simples
316557;Simples
316558;Dupla
316559;Simples
316560;Dupla
316561;Múltipla
316563;Simples
316564;Dupla
316565;Múltipla
316566;Simples
316567;Simples
316568;Dupla
316569;Simples
316570;Dupla
316571;Simples
316572;Dupla
316573;Simples
316574;Simples
316575;Dupla
316576;Simples
316577;Dupla
316578;Dupla
316579;Simples
316580;Simples
316581;Dupla
316582;Dupla
316583;Simples
316584;Simples
316585;Simples
316586;Simples
316587;Simples
316588;Simples
316589;Simples
316590;Simples
316591;Simples
316592;Simples
316593;Dupla
316594;Múltipla
316595;Simples
316596;Simples
316597;Dupla
316598;Simples
316599;Simples
316600;Dupla
316601;Simples
316602;Dupla
316603;Simples
316604;Simples
316605;Simples
316606;Simples
316607;Simples
316608;Simples
316609;Simples
316610;Simples
316611;Simples
316612;Dupla
316613;Simples
316614;Simples
316615;Dupla
316616;Simples
316617;Dupla
316618;Simples
316619;Dupla
316620;Simples
316621;Dupla
316622;Dupla
316623;Dupla
316624;Simples
316625;Múltipla
316626;Simples
316627;Dupla
316628;Simples
316629;Simples
316630;Dupla
316632;Dupla
316633;Simples
316634;Múltipla
316635;Simples
316636;Múltipla
316637;Simples
316638;Simples
316640;Simples
316641;Dupla
316643;Simples
316644;Múltipla
316645;Dupla
316646;Dupla
316647;Múltipla
316648;Simples
316649;Simples
316650;Simples
316651;Dupla
316652;Dupla
316653;Dupla
316654;Simples
316655;Dupla
316656;Simples
316657;Dupla
316658;Simples
316660;Simples
316661;Simples
316662;Dupla
316663;Simples
316664;Simples
316665;Múltipla
316666;Simples
316667;Simples
316668;Dupla
316669;Simples
316670;Simples
316671;Dupla
316672;Simples
316673;Dupla
316674;Simples
316675;Simples
316676;Dupla
316677;Simples
316678;Simples
316679;Dupla
316680;Dupla
316681;Simples
316682;Simples
316683;Simples
316685;Dupla
316686;Simples
316687;Simples
316688;Simples
316689;Dupla
316690;Dupla
316691;Simples
316693;Simples
316694;Dupla
316695;Múltipla
316696;Dupla
316697;Simples
316698;Dupla
316700;Simples
316701;Dupla
316702;Dupla
316703;Dupla
316704;Simples
316705;Simples
316706;Simples
316707;Simples
316708;Múltipla
316709;Dupla
316710;Dupla
316711;Dupla
316712;Dupla
316713;Múltipla
316715;Múltipla
316716;Simples
316717;Dupla
316718;Simples
316719;Simples
316720;Simples
316721;Simples
316722;Dupla
316723;Dupla
316724;Simples
316725;Simples
316726;Dupla
316727;Dupla
316729;Dupla
316730;Simples
316731;Simples
316732;Simples
316735;Dupla
316736;Dupla
316737;Múltipla
316738;Simples
316739;Simples
316740;Simples
316741;Dupla
316742;Simples
316743;Dupla
316744;Dupla
316745;Simples
316746;Dupla
316747;Simples
316748;Dupla
316749;Dupla
316750;Simples
316751;Simples
316752;Dupla
316753;Simples
316754;Simples
316755;Dupla
316756;Dupla
316757;Dupla
316758;Simples
316759;Simples
316761;Dupla
316762;Dupla
316763;Dupla
316764;Simples
316765;Múltipla
316766;Múltipla
316767;Simples
316768;Dupla
316770;Dupla
316772;Dupla
316773;Simples
316774;Simples
316775;Simples
316776;Dupla
316777;Dupla
316778;Simples
316779;Simples
316780;Simples
316781;Dupla
316782;Dupla
316783;Dupla
316784;Dupla
316785;Simples
316786;Simples
316787;Simples
316788;Dupla
316789;Dupla
316790;Dupla
316791;Simples
316792;Simples
316793;Múltipla
316794;Simples
316795;Simples
316796;Simples
316797;Simples
316798;Dupla
316799;Simples
316800;Simples
316801;Dupla
316803;Dupla
316804;Dupla
316806;Simples
316807;Dupla
316808;Dupla
316809;Simples
316810;Dupla
316812;Dupla
316813;Simples
316814;Múltipla
316815;Simples
316816;Simples
316817;Dupla
316818;Simples
316819;Dupla
316820;Simples
316821;Simples
316822;Múltipla
316823;Dupla
316824;Simples
316825;Dupla
316826;Dupla
316827;Dupla
316828;Simples
316829;Dupla
316830;Simples
316831;Simples
316832;Simples
316833;Simples
316834;Dupla
316835;Dupla
316836;Simples
316837;Simples
316838;Simples
316839;Simples
316840;Dupla
316841;Simples
316842;Dupla
316843;Simples
316844;Simples
316846;Simples
316847;Simples
316848;Dupla
316849;Simples
316850;Simples
316852;Simples
316853;Dupla
316854;Simples
316856;Simples
316857;Simples
316858;Simples
316859;Dupla
316860;Múltipla
316861;Simples
316862;Simples
316863;Simples
316864;Simples
316865;Dupla
316867;Simples
316868;Simples
316869;Dupla
316870;Dupla
316871;Dupla
316872;Simples
316873;Dupla
316875;Simples
316876;Simples
316877;Simples
316878;Múltipla
316879;Simples
316880;Dupla
316881;Simples
316882;Dupla
316883;Simples
316884;Simples
316885;Simples
316886;Dupla
316887;Simples
316888;Dupla
316889;Dupla
316891;Múltipla
316892;Simples
316893;Simples
316894;Dupla
316895;Simples
316896;Simples
316897;Dupla
316898;Dupla
316899;Simples
316901;Simples
316902;Simples
316903;Dupla
316904;Simples
316905;Dupla
316906;Simples
316907;Múltipla
316908;Simples
316909;Dupla
316910;Dupla
316912;Simples
316913;Simples
316914;Dupla
316915;Simples
316916;Simples
316917;Simples
316918;Dupla
316919;Simples
316920;Dupla
316921;Simples
316922;Dupla
316923;Dupla
316924;Simples
316926;Simples
316927;Simples
316928;Simples
316929;Simples
316930;Dupla
316931;Múltipla
316933;Múltipla
316934;Múltipla
316935;Simples
316936;Dupla
316938;Simples
316939;Dupla
316940;Simples
316941;Simples
316943;Simples
316944;Simples
316945;Dupla
316946;Dupla
316947;Dupla
316948;Dupla
316949;Simples
316950;Simples
316951;Simples
316952;Dupla
316953;Simples
316954;Dupla
316955;Simples
316956;Simples
316957;Simples
316958;Simples
316959;Dupla
316960;Simples
316961;Dupla
316962;Simples
316963;Simples
316964;Simples
316965;Simples
316966;Dupla
316967;Simples
316968;Simples
316969;Simples
316970;Simples
316971;Simples
316972;Dupla
316973;Simples
316974;Simples
316975;Dupla
316976;Dupla
316977;Simples
316978;Simples
316979;Simples
316980;Simples
316981;Simples
316982;Dupla
316983;Dupla
316985;Dupla
316987;Dupla
316988;Dupla
316989;Simples
316990;Dupla
316991;Simples
316992;Dupla
316993;Dupla
316994;Simples
316995;Simples
316996;Simples
316997;Dupla
316998;Simples
316999;Simples
317000;Dupla
317001;Simples
317002;Dupla
317003;Dupla
317004;Dupla
317006;Simples
317007;Múltipla
317008;Simples
317009;Simples
317010;Simples
317011;Simples
317012;Múltipla
317013;Simples
317014;Simples
317015;Múltipla
317016;Dupla
317018;Dupla
317020;Dupla
317022;Dupla
317024;Simples
317025;Dupla
317026;Simples
317027;Simples
317028;Dupla
317031;Simples
317032;Dupla
317033;Simples
317034;Simples
317035;Simples
317036;Dupla
317037;Dupla
317038;Simples
317039;Simples
317040;Simples
317041;Simples
317043;Múltipla
317045;Dupla
317046;Simples
317047;Dupla
317048;Dupla
317049;Simples
317050;Simples
317051;Dupla
317053;Dupla
317054;Simples
317055;Dupla
317057;Dupla
317058;Dupla
317059;Dupla
317060;Dupla
317061;Dupla
317062;Dupla
317063;Simples
317064;Dupla
317066;Simples
317068;Dupla
317069;Simples
317070;Simples
317071;Simples
317072;Simples
317073;Dupla
317074;Dupla
317075;Dupla
317076;Simples
317077;Dupla
317078;Simples
317079;Simples
317080;Simples
317081;Dupla
317082;Simples
317083;Simples
317084;Simples
317085;Simples
317086;Múltipla
317087;Múltipla
317088;Dupla
317089;Dupla
317090;Simples
317091;Dupla
317092;Simples
317093;Simples
317094;Simples
317095;Múltipla
317096;Simples
317097;Múltipla
317098;Simples
317100;Simples
317101;Simples
317102;Dupla
317103;Dupla
317104;Dupla
317105;Dupla
317106;Simples
317107;Simples
317108;Simples
317109;Simples
317111;Simples
317112;Simples
317114;Simples
317115;Simples
317116;Múltipla
317117;Dupla
317118;Simples
317119;Simples
317120;Simples
317121;Dupla
317122;Simples
317124;Simples
317126;Simples
317127;Dupla
317128;Dupla
317129;Múltipla
317130;Simples
317131;Dupla
317132;Simples
317133;Dupla
317134;Simples
317135;Simples
317136;Dupla
317137;Simples
317138;Simples
317139;Simples
317140;Dupla
317141;Dupla
317143;Dupla
317144;Múltipla
317145;Simples
317147;Dupla
317148;Simples
317149;Dupla
317150;Dupla
317151;Simples
317152;Simples
317153;Simples
317154;Dupla
317155;Simples
317156;Dupla
317157;Simples
317158;Simples
317159;Simples
317160;Simples
317161;Simples
317162;Simples
317163;Simples
317164;Dupla
317165;Dupla
317166;Simples
317167;Simples
317168;Simples
317169;Simples
317170;Dupla
317171;Simples
317172;Dupla
317173;Simples
317174;Simples
317175;Simples
317176;Múltipla
317177;Dupla
317178;Simples
317179;Múltipla
317180;Múltipla
317181;Simples
317182;Simples
317183;Dupla
317184;Simples
317185;Simples
317186;Múltipla
317187;Dupla
317188;Simples
317189;Simples
317190;Simples
317191;Simples
317192;Dupla
317193;Simples
317194;Múltipla
317195;Dupla
317196;Dupla
317197;Dupla
317198;Simples
317199;Dupla
317201;Dupla
317202;Múltipla
317203;Dupla
317204;Simples
317205;Dupla
317206;Simples
317207;Simples
317208;Dupla
317210;Simples
317211;Dupla
317212;Simples
317214;Simples
317215;Dupla
317216;Simples
317217;Simples
317218;Simples
317219;Dupla
317220;Múltipla
317221;Simples
317222;Dupla
317224;Dupla
317225;Simples
317226;Dupla
317227;Simples
317228;Simples
317229;Simples
317230;Dupla
317231;Simples
317232;Dupla
317233;Dupla
317234;Dupla
317235;Dupla
317236;Simples
317237;Dupla
317239;Simples
317240;Simples
317241;Simples
317242;Simples
317243;Múltipla
317244;Dupla
317245;Simples
317246;Simples
317247;Dupla
317248;Simples
317249;Dupla
317250;Simples
317252;Dupla
317255;Dupla
317256;Dupla
317257;Simples
317259;Dupla
317260;Simples
317261;Simples
317262;Simples
317263;Dupla
317264;Simples
317265;Simples
317266;Dupla
317267;Dupla
317268;Simples
317269;Múltipla
317271;Simples
317272;Dupla
317273;Dupla
317274;Simples
317275;Dupla
317276;Simples
317278;Simples
317280;Simples
317281;Dupla
317282;Dupla
317283;Simples
317284;Dupla
317286;Múltipla
317287;Simples
317288;Simples
317289;Dupla
317290;Simples
317291;Dupla
317292;Dupla
317293;Simples
317294;Simples
317295;Simples
317296;Dupla
317297;Simples
317298;Múltipla
317299;Múltipla
317300;Simples
317301;Múltipla
317302;Dupla
317303;Dupla
317304;Dupla
317305;Dupla
317306;Dupla
317307;Dupla
317308;Dupla
317309;Dupla
317310;Simples
317311;Simples
317312;Simples
317313;Dupla
317314;Simples
317316;Simples
317317;Simples
317318;Múltipla
317319;Dupla
317320;Simples
317321;Simples
317322;Simples
317323;Múltipla
317324;Simples
317325;Simples
317326;Simples
317327;Simples
317328;Dupla
317329;Dupla
317330;Simples
317331;Dupla
317332;Dupla
317333;Dupla
317334;Dupla
317335;Simples
317336;Simples
317337;Dupla
317338;Simples
317339;Dupla
317340;Simples
317341;Simples
317343;Dupla
317345;Simples
317346;Simples
317347;Múltipla
317348;Simples
317349;Dupla
317350;Simples
317351;Simples
317352;Simples
317353;Simples
317354;Simples
317355;Simples
317356;Simples
317357;Simples
317358;Simples
317359;Dupla
317360;Simples
317361;Múltipla
317362;Simples
317363;Dupla
317364;Simples
317365;Dupla
317366;Dupla
317367;Simples
317368;Simples
317369;Simples
317371;Dupla
317372;Simples
317373;Múltipla
317374;Dupla
317375;Simples
317376;Dupla
317377;Simples
317378;Simples
317379;Dupla
317380;Simples
317381;Simples
317382;Simples
317384;Múltipla
317385;Dupla
317386;Simples
317387;Simples
317388;Dupla
317389;Simples
317390;Simples
317391;Múltipla
317392;Simples
317393;Dupla
317394;Simples
317395;Múltipla
317396;Simples
317397;Simples
317398;Simples
317399;Simples
317400;Múltipla
317401;Múltipla
317404;Dupla
317405;Simples
317406;Múltipla
317407;Dupla
317408;Dupla
317409;Dupla
317411;Dupla
317412;Múltipla
317414;Simples
317415;Dupla
317416;Simples
317417;Dupla
317418;Dupla
317419;Simples
317420;Dupla
317421;Simples
317422;Dupla
317423;Simples
317424;Simples
317425;Simples
317426;Simples
317427;Simples
317428;Simples
317429;Dupla
317430;Simples
317431;Dupla
317432;Dupla
317433;Simples
317435;Dupla
317436;Dupla
317437;Simples
317438;Simples
317439;Simples
317440;Dupla
317441;Simples
317442;Dupla
317443;Simples
317444;Dupla
317445;Dupla
317447;Simples
317448;Múltipla
317449;Múltipla
317450;Dupla
317451;Simples
317452;Dupla
317453;Simples
317454;Dupla
317455;Simples
317456;Simples
317457;Dupla
317458;Dupla
317459;Múltipla
317460;Dupla
317461;Simples
317462;Simples
317463;Simples
317464;Dupla
317465;Dupla
317466;Simples
317467;Dupla
317468;Múltipla
317469;Múltipla
317470;Dupla
317471;Simples
317472;Simples
317473;Dupla
317474;Múltipla
317475;Simples
317476;Dupla
317477;Dupla
317478;Simples
317479;Dupla
317480;Simples
317481;Dupla
317482;Simples
317483;Dupla
317484;Dupla
317485;Simples
317487;Simples
317488;Dupla
317489;Simples
317490;Simples
317491;Dupla
317492;Simples
317493;Dupla
317494;Simples
317495;Múltipla
317497;Simples
317498;Simples
317499;Simples
317500;Dupla
317501;Simples
317502;Simples
317503;Simples
317505;Simples
317506;Simples
317507;Dupla
317508;Simples
317509;Simples
317510;Simples
317511;Múltipla
317512;Dupla
317513;Dupla
317514;Simples
317515;Simples
317516;Simples
317517;Simples
317518;Dupla
317519;Simples
317520;Dupla
317521;Simples
317522;Múltipla
317523;Simples
317524;Dupla
317525;Dupla
317526;Dupla
317527;Dupla
317528;Simples
317529;Dupla
317530;Simples
317531;Simples
317532;Simples
317533;Dupla
317534;Simples
317535;Múltipla
317536;Simples
317537;Múltipla
317538;Dupla
317539;Dupla
317540;Simples
317542;Simples
317543;Múltipla
317544;Dupla
317545;Dupla
317546;Simples
317547;Dupla
317548;Simples
317549;Dupla
317550;Dupla
317551;Dupla
317552;Dupla
317553;Simples
317554;Dupla
317555;Dupla
317556;Dupla
317557;Dupla
317558;Dupla
317559;Simples
317560;Simples
317561;Dupla
317562;Simples
317564;Simples
317565;Simples
317566;Dupla
317567;Dupla
317568;Simples
317569;Dupla
317570;Dupla
317571;Simples
317572;Simples
317573;Dupla
317574;Simples
317575;Múltipla
317576;Dupla
317577;Dupla
317578;Dupla
317580;Simples
317581;Simples
317582;Dupla
317583;Simples
317584;Simples
317585;Simples
317586;Simples
317587;Simples
317589;Simples
317590;Dupla
317591;Dupla
317592;Simples
317593;Dupla
317594;Simples
317595;Dupla
317596;Múltipla
317597;Dupla
317598;Simples
317599;Simples
317600;Dupla
317601;Múltipla
317602;Simples
317603;Dupla
317604;Dupla
317605;Simples
317606;Dupla
317607;Múltipla
317608;Dupla
317609;Dupla
317610;Dupla
317611;Dupla
317612;Múltipla
317613;Dupla
317615;Simples
317616;Múltipla
317617;Múltipla
317618;Simples
317619;Simples
317620;Simples
317621;Simples
317623;Simples
317624;Dupla
317625;Dupla
317627;Dupla
317628;Múltipla
317629;Simples
317630;Dupla
317631;Dupla
317633;Múltipla
317634;Simples
317636;Simples
317637;Dupla
317638;Simples
317639;Dupla
317640;Dupla
317641;Múltipla
317642;Dupla
317643;Dupla
317644;Simples
317646;Dupla
317647;Simples
317648;Simples
317649;Dupla
317650;Simples
317651;Múltipla
317652;Dupla
317653;Simples
317654;Simples
317655;Simples
317656;Dupla
317657;Simples
317658;Dupla
317659;Dupla
317660;Simples
317661;Simples
317662;Simples
317663;Simples
317664;Dupla
317665;Dupla
317666;Dupla
317667;Simples
317668;Dupla
317669;Simples
317670;Simples
317671;Simples
317672;Simples
317673;Dupla
317674;Simples
317675;Múltipla
317676;Simples
317678;Dupla
317679;Simples
317680;Simples
317681;Dupla
317682;Simples
317683;Simples
317684;Dupla
317685;Dupla
317686;Dupla
317687;Dupla
317688;Simples
317689;Simples
317690;Dupla
317691;Dupla
317692;Simples
317693;Múltipla
317694;Simples
317695;Simples
317696;Dupla
317697;Dupla
317698;Simples
317699;Simples
317700;Simples
317701;Dupla
317702;Dupla
317703;Dupla
317704;Dupla
317705;Dupla
317706;Simples
317707;Simples
317708;Simples
317709;Dupla
317710;Simples
317711;Simples
317712;Dupla
317713;Simples
317714;Dupla
317715;Dupla
317716;Múltipla
317717;Dupla
317718;Dupla
317719;Simples
317720;Dupla
317721;Dupla
317722;Dupla
317723;Dupla
317724;Dupla
317725;Simples
317726;Dupla
317727;Simples
317728;Dupla
317729;Simples
317730;Dupla
317731;Simples
317732;Dupla
317734;Dupla
317735;Simples
317736;Dupla
317737;Simples
317739;Múltipla
317740;Dupla
317742;Dupla
317744;Simples
317745;Dupla
317746;Dupla
317747;Simples
317748;Múltipla
317749;Simples
317750;Múltipla
317751;Dupla
317752;Simples
317754;Simples
317755;Dupla
317756;Dupla
317757;Simples
317758;Dupla
317759;Simples
317760;Simples
317761;Simples
317762;Dupla
317763;Simples
317764;Dupla
317765;Múltipla
317766;Simples
317767;Simples
317768;Simples
317769;Múltipla
317770;Múltipla
317771;Simples
317772;Simples
317773;Simples
317774;Dupla
317775;Simples
317776;Dupla
317777;Simples
317780;Dupla
317781;Simples
317782;Dupla
317784;Múltipla
317785;Dupla
317786;Simples
317788;Simples
317789;Simples
317790;Simples
317792;Simples
317794;Simples
317795;Dupla
317797;Dupla
317798;Simples
317800;Simples
317801;Simples
317802;Dupla
317803;Dupla
317804;Dupla
317805;Simples
317806;Múltipla
317807;Dupla
317808;Simples
317809;Simples
317810;Simples
317811;Simples
317812;Múltipla
317813;Dupla
317814;Dupla
317815;Dupla
317816;Dupla
317817;Simples
317818;Dupla
317819;Dupla
317820;Simples
317821;Simples
317822;Dupla
317824;Simples
317825;Dupla
317826;Simples
317827;Dupla
317828;Simples
317829;Dupla
317830;Simples
317831;Dupla
317832;Simples
317833;Simples
317834;Dupla
317835;Simples
317836;Dupla
317837;Múltipla
317838;Simples
317839;Simples
317840;Dupla
317841;Dupla
317842;Dupla
317845;Simples
317846;Simples
317847;Dupla
317848;Simples
317849;Dupla
317850;Dupla
317851;Simples
317852;Simples
317853;Dupla
317854;Simples
317855;Simples
317856;Simples
317857;Simples
317858;Dupla
