f_acidente;d_horario
355413;17:40:00
355414;18:03:00
355415;17:40:00
355416;16:20:00
355418;17:30:00
355419;18:00:00
355420;18:18:00
355421;18:00:00
355422;11:00:00
355423;11:40:00
355424;06:50:00
355425;18:10:00
355426;18:30:00
355427;18:30:00
355428;16:50:00
355429;17:50:00
355430;16:30:00
355431;18:25:00
355432;18:05:00
355433;18:30:00
355434;17:30:00
355435;16:35:00
355437;18:48:00
355438;19:10:00
355439;18:50:00
355441;19:15:00
355443;17:10:00
355444;19:20:00
355445;15:17:00
355446;01:30:00
355447;19:10:00
355449;19:10:00
355450;18:10:00
355451;18:45:00
355452;20:50:00
355453;08:15:00
355454;19:45:00
355455;18:50:00
355456;20:50:00
355457;20:50:00
355458;20:00:00
355459;17:35:00
355460;18:30:00
355463;22:10:00
355464;21:50:00
355465;17:45:00
355466;19:45:00
355467;20:15:00
355468;18:50:00
355469;18:40:00
355470;22:28:00
355471;20:50:00
355472;19:00:00
355473;16:50:00
355474;22:00:00
355475;00:00:00
355476;22:30:00
355477;18:30:00
355478;20:50:00
355479;21:50:00
355480;00:10:00
355481;00:00:00
355482;18:25:00
355483;23:00:00
355485;03:10:00
355486;04:50:00
355488;04:24:00
355489;05:50:00
355490;05:00:00
355491;05:30:00
355493;05:20:00
355495;21:40:00
355496;19:30:00
355498;06:30:00
355499;05:50:00
355500;00:30:00
355501;03:30:00
355502;05:00:00
355504;07:00:00
355505;07:20:00
355506;06:50:00
355507;06:30:00
355508;06:00:00
355509;07:25:00
355510;06:25:00
355511;03:20:00
355512;23:50:00
355513;06:55:00
355514;07:45:00
355515;08:00:00
355516;08:15:00
355519;07:00:00
355520;07:20:00
355521;10:30:00
355522;07:30:00
355523;07:30:00
355524;08:15:00
355525;08:30:00
355526;15:35:00
355527;08:45:00
355528;08:20:00
355529;08:40:00
355531;08:30:00
355532;08:00:00
355533;07:45:00
355534;09:30:00
355535;07:15:00
355537;09:50:00
355538;07:20:00
355539;20:10:00
355540;09:30:00
355542;10:30:00
355543;10:40:00
355544;10:15:00
355545;09:40:00
355548;10:50:00
355549;23:10:00
355550;09:50:00
355551;11:15:00
355553;11:30:00
355554;12:00:00
355555;11:46:00
355556;11:30:00
355557;10:50:00
355558;21:40:00
355559;10:20:00
355561;11:45:00
355562;10:45:00
355563;20:55:00
355565;12:20:00
355566;12:30:00
355568;12:15:00
355569;12:15:00
355572;13:47:00
355573;20:50:00
355574;14:05:00
355575;11:00:00
355576;13:10:00
355577;12:00:00
355578;14:00:00
355579;14:20:00
355580;10:55:00
355581;14:35:00
355582;13:40:00
355583;07:42:00
355585;14:45:00
355586;14:10:00
355588;08:20:00
355589;16:00:00
355590;15:55:00
355591;15:40:00
355592;15:00:00
355593;21:45:00
355594;16:35:00
355595;17:00:00
355596;13:00:00
355597;10:30:00
355599;16:10:00
355600;16:15:00
355601;17:25:00
355602;17:30:00
355603;17:35:00
355604;17:20:00
355605;16:00:00
355606;14:40:00
355607;17:00:00
355608;16:40:00
355609;17:35:00
355610;17:00:00
355612;14:30:00
355613;16:30:00
355614;18:16:00
355615;16:00:00
355616;18:15:00
355617;17:30:00
355618;18:55:00
355619;14:45:00
355620;18:30:00
355622;18:30:00
355623;17:45:00
355624;19:00:00
355626;17:00:00
355627;18:00:00
355628;16:40:00
355629;17:20:00
355630;18:00:00
355631;19:00:00
355632;18:55:00
355633;16:30:00
355634;19:26:00
355635;19:45:00
355636;19:40:00
355637;18:10:00
355638;17:50:00
355639;19:30:00
355640;20:00:00
355641;18:30:00
355642;17:20:00
355643;19:58:00
355644;19:35:00
355645;17:25:00
355646;13:30:00
355648;19:50:00
355650;18:15:00
355651;12:05:00
355652;21:00:00
355653;19:55:00
355654;18:30:00
355655;21:20:00
355656;14:40:00
355658;21:30:00
355659;19:10:00
355660;20:40:00
355661;21:40:00
355662;17:00:00
355663;22:00:00
355664;15:30:00
355665;23:45:00
355666;23:20:00
355668;00:30:00
355669;22:00:00
355670;00:15:00
355672;01:00:00
355673;01:30:00
355674;03:30:00
355675;05:00:00
355676;05:30:00
355677;03:00:00
355678;03:00:00
355679;05:15:00
355681;06:40:00
355682;06:15:00
355683;04:30:00
355684;06:20:00
355686;05:30:00
355687;06:50:00
355689;07:00:00
355690;06:30:00
355691;06:30:00
355692;07:05:00
355693;05:40:00
355694;06:30:00
355695;23:10:00
355696;07:45:00
355697;02:30:00
355699;08:10:00
355700;08:00:00
355701;07:00:00
355703;19:00:00
355704;08:15:00
355705;07:30:00
355706;07:30:00
355707;08:15:00
355708;08:30:00
355709;07:45:00
355710;08:10:00
355712;17:56:00
355713;07:50:00
355714;08:00:00
355715;09:20:00
355716;08:30:00
355717;18:00:00
355718;08:45:00
355719;09:12:00
355720;09:40:00
355721;09:20:00
355722;10:15:00
355723;10:50:00
355724;10:00:00
355725;09:30:00
355726;04:50:00
355727;10:30:00
355728;10:15:00
355730;07:00:00
355731;22:30:00
355732;11:30:00
355734;11:20:00
355735;11:40:00
355736;07:30:00
355737;12:00:00
355738;14:05:00
355739;12:15:00
355741;07:30:00
355742;13:20:00
355743;08:15:00
355744;10:40:00
355745;13:00:00
355746;13:15:00
355747;13:45:00
355748;11:30:00
355749;01:35:00
355750;14:10:00
355751;12:00:00
355752;12:00:00
355753;17:30:00
355754;12:20:00
355755;15:00:00
355756;15:05:00
355757;13:30:00
355758;15:10:00
355759;09:35:00
355760;16:58:00
355761;11:30:00
355762;15:30:00
355763;10:30:00
355764;14:30:00
355765;10:20:00
355766;15:35:00
355767;15:20:00
355769;00:10:00
355770;16:00:00
355772;15:20:00
355773;16:20:00
355775;15:50:00
355776;16:50:00
355777;17:30:00
355779;17:55:00
355780;17:50:00
355781;15:55:00
355782;18:20:00
355783;17:00:00
355784;18:20:00
355785;18:30:00
355786;18:44:00
355787;16:10:00
355788;18:35:00
355789;18:00:00
355791;18:30:00
355792;18:30:00
355793;19:01:00
355794;17:20:00
355795;19:15:00
355796;18:00:00
355797;18:00:00
355800;16:15:00
355801;19:15:00
355803;19:15:00
355804;16:30:00
355806;19:20:00
355807;20:15:00
355808;19:05:00
355809;18:30:00
355810;19:55:00
355811;19:25:00
355812;19:00:00
355813;20:10:00
355814;20:20:00
355815;22:45:00
355817;11:05:00
355818;19:00:00
355819;19:30:00
355820;18:40:00
355821;18:40:00
355822;11:40:00
355823;18:00:00
355824;21:30:00
355825;19:50:00
355826;21:30:00
355827;21:30:00
355828;18:45:00
355829;09:30:00
355830;20:10:00
355831;20:50:00
355832;19:20:00
355833;21:50:00
355834;22:00:00
355836;14:00:00
355837;17:30:00
355838;22:50:00
355839;22:20:00
355840;19:20:00
355841;23:00:00
355842;18:20:00
355844;00:10:00
355845;00:30:00
355846;21:30:00
355847;00:34:00
355849;23:30:00
355850;23:30:00
355851;22:30:00
355852;00:40:00
355853;21:15:00
355855;00:30:00
355856;00:30:00
355857;00:10:00
355858;04:55:00
355859;05:00:00
355860;02:45:00
355861;05:15:00
355863;05:33:00
355864;06:30:00
355865;06:55:00
355867;06:15:00
355868;06:30:00
355869;04:50:00
355870;06:00:00
355872;06:30:00
355874;06:45:00
355875;07:20:00
355876;07:20:00
355877;08:44:00
355878;07:00:00
355879;07:30:00
355881;05:30:00
355882;08:00:00
355883;08:00:00
355884;06:30:00
355885;07:50:00
355886;06:50:00
355888;16:45:00
355889;07:40:00
355890;22:21:00
355891;07:10:00
355892;07:17:00
355893;22:30:00
355894;17:35:00
355895;07:15:00
355896;06:45:00
355897;05:30:00
355898;09:00:00
355899;08:59:00
355900;13:45:00
355901;08:10:00
355902;09:30:00
355903;09:45:00
355904;09:30:00
355906;08:40:00
355907;07:55:00
355908;07:30:00
355912;06:15:00
355913;10:30:00
355914;10:00:00
355916;12:45:00
355918;11:10:00
355920;07:50:00
355922;10:30:00
355923;10:25:00
355924;08:30:00
355925;10:10:00
355927;12:00:00
355928;11:45:00
355929;11:20:00
355930;11:10:00
355931;11:45:00
355932;12:55:00
355933;07:00:00
355935;13:00:00
355936;13:20:00
355938;11:45:00
355939;18:15:00
355940;13:25:00
355941;14:00:00
355942;12:15:00
355943;14:00:00
355944;14:30:00
355945;10:45:00
355947;07:45:00
355948;15:00:00
355949;08:26:00
355950;15:15:00
355951;14:20:00
355952;10:00:00
355953;00:30:00
355954;15:50:00
355955;11:30:00
355956;14:20:00
355957;16:05:00
355958;16:45:00
355959;16:15:00
355960;15:15:00
355961;15:50:00
355962;16:40:00
355963;16:35:00
355964;23:14:00
355966;17:00:00
355967;14:10:00
355968;14:45:00
355970;17:10:00
355971;16:50:00
355973;13:20:00
355974;17:40:00
355976;13:00:00
355978;17:45:00
355979;18:00:00
355980;17:00:00
355981;17:50:00
355982;17:35:00
355983;17:50:00
355984;18:20:00
355985;18:25:00
355986;14:15:00
355987;13:00:00
355988;00:10:00
355989;15:10:00
355990;14:00:00
355991;18:30:00
355993;18:00:00
355995;09:15:00
355996;17:40:00
355997;15:50:00
355998;20:30:00
355999;19:08:00
356001;18:20:00
356002;19:17:00
356003;16:25:00
356004;19:00:00
356005;18:15:00
356006;18:10:00
356007;19:40:00
356008;18:00:00
356009;16:25:00
356011;19:15:00
356012;19:40:00
356013;14:45:00
356014;20:20:00
356016;18:30:00
356017;20:15:00
356018;21:11:00
356020;20:20:00
356021;19:00:00
356023;20:40:00
356024;20:00:00
356026;18:00:00
356027;05:30:00
356028;20:19:00
356029;20:45:00
356030;18:40:00
356031;20:15:00
356032;21:15:00
356033;21:20:00
356034;21:00:00
356035;18:50:00
356036;19:00:00
356037;19:55:00
356039;20:15:00
356040;21:50:00
356041;14:23:00
356042;23:50:00
356043;00:20:00
356044;00:01:00
356045;17:30:00
356046;00:15:00
356047;00:24:00
356048;01:15:00
356049;12:20:00
356050;22:55:00
356051;21:30:00
356052;11:30:00
356053;02:00:00
356054;01:30:00
356055;01:55:00
356056;02:40:00
356057;03:35:00
356058;21:50:00
356059;08:40:00
356060;05:00:00
356061;04:30:00
356062;06:05:00
356063;00:10:00
356064;06:15:00
356065;06:40:00
356066;06:10:00
356067;06:30:00
356068;06:40:00
356069;05:55:00
356070;05:45:00
356071;16:50:00
356072;06:00:00
356073;06:40:00
356074;20:00:00
356075;06:40:00
356076;06:35:00
356077;07:15:00
356078;05:40:00
356079;07:00:00
356080;06:20:00
356081;07:40:00
356082;16:45:00
356083;07:30:00
356084;04:40:00
356085;07:30:00
356086;07:40:00
356087;08:20:00
356088;08:20:00
356089;17:00:00
356090;07:05:00
356091;06:50:00
356092;20:01:00
356093;08:20:00
356095;05:15:00
356096;19:45:00
356097;08:35:00
356098;07:30:00
356099;05:40:00
356100;09:30:00
356101;06:50:00
356102;08:15:00
356103;08:45:00
356104;09:00:00
356105;07:20:00
356106;09:40:00
356107;08:20:00
356109;07:45:00
356110;05:30:00
356111;08:20:00
356112;20:40:00
356113;09:50:00
356114;09:40:00
356116;10:00:00
356118;15:40:00
356119;10:30:00
356120;08:40:00
356121;09:35:00
356122;10:25:00
356123;12:50:00
356124;09:30:00
356125;15:25:00
356126;10:30:00
356127;10:30:00
356128;10:20:00
356129;11:20:00
356130;10:20:00
356131;10:00:00
356132;12:15:00
356134;12:00:00
356135;09:59:00
356136;12:10:00
356137;12:10:00
356138;12:50:00
356139;12:20:00
356140;12:00:00
356141;13:00:00
356142;17:30:00
356143;11:55:00
356144;13:00:00
356145;07:05:00
356147;11:20:00
356148;11:00:00
356149;09:30:00
356150;09:57:00
356152;13:45:00
356153;13:50:00
356154;13:23:00
356155;14:25:00
356157;05:50:00
356158;22:35:00
356159;14:45:00
356160;10:50:00
356161;12:25:00
356162;15:05:00
356163;14:00:00
356166;15:30:00
356167;15:00:00
356168;14:05:00
356169;14:30:00
356170;19:55:00
356171;15:50:00
356172;11:30:00
356173;15:35:00
356174;15:20:00
356175;16:00:00
356176;08:00:00
356177;14:30:00
356179;15:20:00
356181;15:00:00
356182;16:45:00
356183;16:10:00
356184;16:25:00
356186;16:20:00
356187;15:30:00
356188;17:02:00
356189;15:35:00
356190;13:35:00
356191;08:00:00
356192;17:03:00
356193;15:26:00
356194;17:00:00
356195;17:10:00
356196;12:00:00
356197;14:40:00
356198;17:00:00
356199;16:45:00
356200;16:00:00
356201;17:35:00
356202;15:00:00
356203;13:50:00
356204;16:20:00
356205;17:20:00
356206;17:40:00
356207;17:30:00
356208;17:15:00
356209;17:40:00
356210;17:05:00
356211;18:15:00
356212;16:00:00
356214;17:50:00
356215;10:05:00
356216;18:00:00
356218;18:30:00
356219;18:40:00
356220;18:00:00
356221;18:30:00
356222;18:20:00
356223;18:45:00
356224;17:40:00
356225;18:30:00
356226;18:20:00
356227;18:05:00
356228;15:50:00
356229;19:20:00
356230;18:00:00
356231;05:50:00
356232;18:20:00
356233;06:41:00
356234;19:40:00
356235;18:15:00
356236;19:15:00
356237;11:20:00
356238;19:30:00
356239;19:18:00
356240;18:15:00
356241;19:55:00
356242;18:30:00
356243;19:30:00
356244;19:00:00
356245;19:20:00
356246;20:30:00
356247;20:20:00
356248;18:30:00
356249;20:20:00
356250;20:50:00
356252;19:10:00
356253;19:10:00
356254;18:50:00
356255;18:45:00
356256;20:45:00
356257;17:30:00
356259;21:00:00
356260;19:50:00
356261;20:30:00
356262;19:30:00
356263;21:10:00
356264;19:30:00
356265;21:40:00
356266;19:50:00
356267;21:15:00
356268;20:40:00
356270;22:10:00
356272;22:03:00
356273;21:50:00
356274;21:00:00
356277;22:00:00
356278;22:00:00
356279;22:30:00
356280;22:30:00
356283;14:50:00
356284;20:18:00
356285;22:55:00
356286;21:15:00
356287;18:15:00
356288;12:00:00
356289;23:00:00
356290;22:30:00
356292;23:00:00
356293;22:50:00
356294;21:40:00
356295;23:20:00
356296;23:40:00
356297;19:20:00
356298;21:30:00
356299;00:20:00
356300;00:30:00
356302;01:25:00
356303;23:00:00
356304;11:40:00
356305;02:00:00
356307;02:15:00
356308;23:15:00
356309;02:15:00
356310;01:15:00
356311;18:35:00
356312;02:55:00
356313;03:20:00
356314;03:40:00
356315;03:30:00
356316;01:15:00
356317;03:45:00
356318;03:50:00
356319;04:35:00
356320;04:50:00
356321;01:50:00
356322;05:40:00
356323;05:30:00
356325;06:25:00
356326;02:50:00
356327;06:40:00
356328;05:50:00
356330;07:30:00
356331;04:00:00
356332;06:50:00
356333;06:10:00
356334;06:30:00
356336;18:47:00
356337;05:55:00
356340;18:00:00
356341;08:20:00
356342;08:30:00
356343;07:00:00
356344;07:30:00
356345;07:30:00
356346;08:45:00
356347;08:30:00
356348;09:00:00
356349;08:40:00
356350;08:00:00
356351;09:30:00
356352;08:34:00
356356;08:40:00
356357;08:45:00
356358;10:15:00
356359;09:15:00
356360;09:30:00
356361;09:00:00
356363;11:00:00
356364;11:05:00
356367;06:30:00
356368;09:00:00
356369;11:30:00
356370;11:55:00
356372;12:10:00
356373;11:15:00
356374;12:15:00
356375;11:45:00
356378;11:15:00
356379;12:49:00
356380;12:40:00
356381;10:20:00
356382;11:50:00
356383;10:30:00
356384;13:20:00
356385;13:00:00
356387;09:25:00
356388;14:15:00
356389;14:00:00
356391;14:33:00
356393;13:50:00
356394;13:45:00
356395;13:40:00
356396;14:00:00
356397;14:50:00
356398;14:45:00
356400;13:45:00
356401;14:40:00
356402;14:14:00
356403;14:00:00
356404;15:30:00
356405;14:20:00
356406;15:00:00
356407;14:40:00
356410;14:45:00
356411;15:00:00
356412;16:15:00
356413;16:15:00
356414;15:00:00
356415;16:50:00
356417;17:13:00
356418;17:15:00
356420;17:21:00
356421;16:00:00
356422;15:50:00
356423;10:35:00
356424;15:45:00
356425;17:45:00
356426;14:50:00
356427;17:40:00
356428;18:00:00
356429;18:00:00
356431;18:10:00
356432;17:20:00
356433;18:10:00
356435;04:50:00
356436;18:40:00
356437;18:25:00
356438;17:30:00
356439;18:00:00
356441;16:00:00
356442;18:35:00
356443;19:00:00
356445;19:20:00
356446;18:10:00
356447;18:00:00
356448;19:15:00
356450;18:10:00
356451;19:00:00
356452;19:35:00
356453;19:30:00
356454;20:00:00
356456;14:40:00
356457;20:00:00
356458;20:00:00
356459;20:40:00
356460;18:30:00
356461;20:10:00
356462;18:50:00
356463;19:45:00
356464;21:00:00
356465;17:00:00
356466;20:00:00
356467;14:00:00
356468;08:00:00
356469;18:30:00
356470;22:00:00
356471;07:30:00
356473;21:10:00
356475;20:55:00
356477;22:10:00
356478;20:00:00
356479;20:40:00
356480;22:00:00
356481;22:40:00
356482;15:50:00
356483;23:20:00
356484;20:15:00
356485;21:00:00
356487;22:35:00
356489;23:40:00
356490;22:40:00
356491;23:30:00
356492;23:00:00
356493;23:30:00
356495;23:30:00
356496;16:00:00
356497;23:37:00
356498;00:30:00
356499;22:43:00
356501;22:05:00
356502;23:00:00
356503;22:30:00
356504;00:35:00
356505;00:00:00
356506;22:35:00
356507;23:50:00
356508;19:40:00
356509;01:00:00
356511;01:30:00
356512;22:35:00
356513;23:30:00
356514;20:00:00
356515;21:40:00
356516;18:30:00
356517;02:00:00
356518;01:34:00
356519;02:20:00
356520;16:50:00
356522;11:30:00
356523;01:30:00
356524;02:02:00
356525;03:05:00
356526;02:50:00
356527;01:30:00
356528;02:08:00
356529;02:20:00
356530;00:40:00
356531;01:40:00
356532;16:55:00
356533;04:45:00
356534;04:20:00
356535;05:10:00
356536;03:30:00
356537;03:45:00
356538;05:30:00
356539;04:45:00
356540;04:00:00
356542;03:00:00
356544;05:00:00
356545;05:30:00
356546;05:30:00
356547;19:05:00
356548;06:20:00
356549;05:30:00
356550;06:50:00
356551;01:50:00
356552;07:10:00
356553;05:40:00
356554;04:15:00
356555;03:30:00
356556;07:05:00
356557;06:28:00
356558;22:57:00
356559;01:40:00
356560;07:20:00
356561;07:45:00
356562;06:50:00
356563;05:30:00
356564;12:10:00
356565;06:55:00
356567;08:20:00
356568;15:10:00
356570;08:45:00
356571;06:30:00
356572;09:00:00
356573;08:30:00
356574;08:00:00
356575;09:00:00
356576;22:10:00
356577;09:15:00
356578;06:45:00
356579;07:30:00
356580;09:00:00
356581;23:40:00
356582;06:00:00
356583;09:00:00
356585;10:30:00
356586;10:15:00
356587;14:00:00
356588;10:25:00
356589;11:40:00
356590;11:00:00
356591;10:20:00
356592;12:00:00
356593;10:30:00
356595;11:55:00
356596;12:00:00
356597;11:15:00
356598;12:15:00
356599;10:45:00
356600;09:00:00
356601;11:50:00
356602;12:05:00
356603;12:30:00
356604;11:30:00
356605;12:45:00
356606;09:30:00
356608;11:20:00
356609;10:50:00
356610;13:15:00
356611;13:00:00
356612;12:00:00
356613;13:20:00
356614;14:05:00
356615;13:00:00
356616;14:10:00
356617;14:05:00
356618;13:50:00
356619;14:00:00
356620;15:00:00
356621;13:00:00
356624;12:00:00
356625;14:25:00
356626;15:31:00
356628;07:00:00
356629;13:45:00
356630;16:00:00
356631;09:40:00
356632;15:30:00
356633;16:00:00
356634;16:10:00
356635;12:30:00
356636;16:00:00
356637;16:01:00
356638;16:15:00
356639;13:29:00
356640;14:45:00
356641;16:20:00
356642;14:40:00
356643;16:20:00
356644;16:00:00
356646;15:30:00
356647;14:30:00
356648;15:30:00
356649;16:10:00
356650;17:20:00
356652;15:30:00
356653;17:30:00
356655;19:30:00
356657;18:00:00
356658;17:40:00
356661;17:30:00
356663;07:30:00
356664;15:15:00
356665;17:00:00
356666;17:30:00
356667;17:30:00
356668;12:00:00
356669;17:20:00
356670;17:10:00
356671;18:00:00
356672;18:30:00
356673;16:30:00
356674;19:00:00
356675;18:00:00
356676;15:50:00
356678;19:10:00
356679;19:00:00
356680;19:30:00
356681;19:35:00
356682;19:30:00
356683;19:28:00
356684;18:15:00
356685;19:00:00
356686;19:20:00
356687;15:30:00
356688;19:20:00
356689;19:00:00
356690;18:40:00
356691;19:40:00
356692;16:55:00
356693;16:00:00
356694;17:30:00
356695;18:56:00
356697;18:20:00
356698;19:20:00
356700;18:00:00
356701;17:50:00
356702;17:00:00
356703;19:20:00
356704;20:50:00
356705;19:45:00
356706;19:00:00
356707;18:30:00
356708;18:00:00
356709;19:15:00
356710;20:36:00
356711;21:00:00
356712;21:20:00
356714;21:10:00
356715;20:00:00
356716;18:20:00
356717;20:20:00
356718;17:38:00
356719;21:20:00
356720;20:15:00
356721;18:40:00
356722;15:30:00
356723;21:00:00
356725;21:15:00
356726;21:20:00
356727;22:00:00
356729;19:00:00
356730;13:40:00
356731;20:35:00
356732;22:15:00
356733;22:00:00
356734;18:00:00
356735;22:00:00
356736;21:40:00
356737;22:10:00
356738;21:30:00
356739;20:30:00
356740;22:00:00
356741;13:45:00
356742;19:20:00
356743;21:30:00
356744;21:50:00
356745;21:30:00
356746;21:30:00
356747;22:05:00
356748;20:00:00
356749;16:40:00
356750;22:40:00
356753;22:20:00
356754;22:00:00
356755;22:15:00
356756;20:40:00
356757;22:50:00
356758;23:00:00
356759;23:30:00
356760;23:50:00
356761;20:30:00
356762;22:15:00
356763;00:00:00
356764;23:55:00
356765;22:50:00
356766;22:40:00
356767;23:45:00
356768;22:00:00
356770;23:51:00
356771;00:30:00
356772;01:00:00
356773;23:55:00
356774;00:00:00
356775;01:40:00
356776;01:30:00
356777;02:15:00
356778;02:50:00
356779;03:00:00
356780;03:40:00
356781;03:50:00
356782;02:45:00
356783;02:50:00
356784;03:46:00
356786;00:55:00
356787;05:00:00
356788;05:30:00
356789;04:30:00
356790;06:00:00
356791;05:30:00
356792;06:05:00
356794;06:00:00
356795;08:35:00
356796;06:00:00
356797;06:30:00
356798;06:40:00
356799;02:20:00
356800;07:00:00
356801;08:00:00
356802;10:30:00
356803;07:20:00
356804;21:00:00
356805;19:40:00
356806;07:40:00
356807;06:30:00
356808;07:15:00
356809;07:55:00
356810;06:45:00
356811;07:30:00
356812;07:45:00
356813;06:40:00
356814;14:30:00
356815;07:50:00
356816;08:28:00
356817;06:45:00
356818;05:50:00
356819;07:50:00
356820;08:00:00
356821;08:10:00
356822;19:44:00
356823;09:00:00
356824;07:00:00
356825;08:30:00
356826;05:45:00
356829;08:40:00
356830;09:10:00
356831;08:05:00
356832;07:55:00
356834;01:45:00
356835;07:40:00
356836;07:30:00
356837;10:00:00
356838;09:15:00
356839;09:05:00
356841;10:00:00
356842;08:45:00
356843;09:50:00
356844;10:00:00
356845;09:45:00
356846;10:40:00
356847;10:55:00
356848;13:00:00
356849;21:00:00
356850;10:45:00
356852;12:10:00
356853;11:30:00
356854;09:10:00
356855;08:00:00
356856;08:45:00
356857;11:40:00
356858;13:10:00
356859;12:55:00
