f_acidente;d_fasedia
301910;Plena Noite
301911;Pleno dia
301912;Plena Noite
301913;Anoitecer
301914;Anoitecer
301916;Plena Noite
301917;Plena Noite
301918;Anoitecer
301919;Plena Noite
301920;Plena Noite
301921;Plena Noite
301922;Plena Noite
301923;Pleno dia
301924;Plena Noite
301925;Plena Noite
301926;Plena Noite
301927;Plena Noite
301928;Plena Noite
301929;Plena Noite
301930;Plena Noite
301931;Plena Noite
301932;Plena Noite
301933;Plena Noite
301934;Plena Noite
301935;Plena Noite
301936;Plena Noite
301937;Plena Noite
301938;Plena Noite
301940;Plena Noite
301941;Plena Noite
301942;Plena Noite
301943;Plena Noite
301944;Pleno dia
301945;Plena Noite
301946;Plena Noite
301947;Plena Noite
301948;Plena Noite
301949;Pleno dia
301950;Plena Noite
301951;Plena Noite
301952;Pleno dia
301954;Plena Noite
301955;Plena Noite
301956;Plena Noite
301959;Plena Noite
301960;Plena Noite
301961;Plena Noite
301962;Plena Noite
301963;Plena Noite
301964;Plena Noite
301965;Plena Noite
301966;Plena Noite
301967;Plena Noite
301968;Plena Noite
301969;Plena Noite
301970;Plena Noite
301971;Plena Noite
301972;Plena Noite
301973;Plena Noite
301974;Plena Noite
301975;Plena Noite
301976;Plena Noite
301978;Plena Noite
301979;Plena Noite
301980;Plena Noite
301981;Plena Noite
301982;Anoitecer
301983;Plena Noite
301984;Plena Noite
301985;Plena Noite
301986;Anoitecer
301987;Plena Noite
301988;Amanhecer
301989;Amanhecer
301990;Plena Noite
301991;Plena Noite
301992;Amanhecer
301993;Pleno dia
301994;Plena Noite
301996;Amanhecer
301997;Pleno dia
301998;Pleno dia
301999;Plena Noite
302000;Pleno dia
302001;Amanhecer
302003;Pleno dia
302004;Pleno dia
302005;Pleno dia
302006;Pleno dia
302007;Pleno dia
302008;Amanhecer
302009;Pleno dia
302010;Pleno dia
302011;Pleno dia
302012;Pleno dia
302013;Pleno dia
302014;Pleno dia
302015;Pleno dia
302016;Pleno dia
302018;Pleno dia
302019;Pleno dia
302021;Pleno dia
302022;Pleno dia
302023;Pleno dia
302024;Pleno dia
302025;Pleno dia
302027;Amanhecer
302028;Pleno dia
302029;Pleno dia
302030;Pleno dia
302032;Pleno dia
302033;Pleno dia
302034;Pleno dia
302035;Pleno dia
302036;Pleno dia
302037;Pleno dia
302038;Pleno dia
302039;Pleno dia
302040;Pleno dia
302042;Pleno dia
302043;Pleno dia
302044;Pleno dia
302045;Pleno dia
302046;Pleno dia
302047;Pleno dia
302048;Amanhecer
302050;Pleno dia
302051;Pleno dia
302053;Pleno dia
302054;Pleno dia
302055;Pleno dia
302056;Pleno dia
302057;Pleno dia
302058;Pleno dia
302059;Pleno dia
302060;Pleno dia
302061;Pleno dia
302062;Pleno dia
302063;Pleno dia
302064;Pleno dia
302065;Pleno dia
302066;Pleno dia
302067;Pleno dia
302068;Pleno dia
302069;Pleno dia
302070;Pleno dia
302071;Pleno dia
302072;Pleno dia
302074;Pleno dia
302075;Pleno dia
302076;Pleno dia
302077;Pleno dia
302078;Pleno dia
302079;Pleno dia
302080;Pleno dia
302081;Pleno dia
302082;Pleno dia
302083;Pleno dia
302084;Pleno dia
302085;Pleno dia
302086;Pleno dia
302088;Anoitecer
302089;Pleno dia
302090;Pleno dia
302091;Anoitecer
302092;Pleno dia
302093;Anoitecer
302094;Pleno dia
302095;Anoitecer
302096;Pleno dia
302097;Pleno dia
302098;Anoitecer
302099;Plena Noite
302101;Plena Noite
302102;Plena Noite
302103;Plena Noite
302105;Plena Noite
302106;Plena Noite
302107;Pleno dia
302108;Plena Noite
302109;Plena Noite
302111;Plena Noite
302113;Plena Noite
302115;Plena Noite
302116;Plena Noite
302117;Plena Noite
302119;Anoitecer
302120;Plena Noite
302121;Plena Noite
302122;Plena Noite
302123;Plena Noite
302124;Plena Noite
302126;Plena Noite
302127;Plena Noite
302128;Plena Noite
302129;Plena Noite
302130;Plena Noite
302131;Plena Noite
302132;Plena Noite
302133;Plena Noite
302134;Plena Noite
302135;Plena Noite
302136;Plena Noite
302137;Pleno dia
302138;Pleno dia
302139;Pleno dia
302140;Plena Noite
302141;Anoitecer
302142;Plena Noite
302143;Plena Noite
302144;Plena Noite
302145;Plena Noite
302146;Plena Noite
302147;Plena Noite
302148;Plena Noite
302149;Plena Noite
302150;Amanhecer
302151;Amanhecer
302152;Anoitecer
302153;Pleno dia
302154;Pleno dia
302155;Pleno dia
302156;Pleno dia
302157;Pleno dia
302160;Pleno dia
302161;Pleno dia
302162;Pleno dia
302163;Pleno dia
302164;Pleno dia
302165;Pleno dia
302166;Amanhecer
302168;Pleno dia
302169;Pleno dia
302170;Pleno dia
302171;Pleno dia
302172;Pleno dia
302173;Pleno dia
302174;Amanhecer
302176;Pleno dia
302177;Pleno dia
302178;Pleno dia
302179;Pleno dia
302180;Pleno dia
302181;Pleno dia
302182;Pleno dia
302183;Pleno dia
302184;Pleno dia
302185;Pleno dia
302186;Pleno dia
302187;Pleno dia
302188;Pleno dia
302189;Pleno dia
302190;Pleno dia
302191;Pleno dia
302192;Pleno dia
302193;Pleno dia
302194;Pleno dia
302195;Pleno dia
302196;Plena Noite
302197;Pleno dia
302198;Pleno dia
302199;Pleno dia
302200;Pleno dia
302201;Pleno dia
302203;Pleno dia
302204;Pleno dia
302205;Pleno dia
302206;Pleno dia
302207;Pleno dia
302208;Pleno dia
302209;Pleno dia
302211;Pleno dia
302212;Pleno dia
302214;Pleno dia
302216;Plena Noite
302217;Amanhecer
302218;Pleno dia
302219;Plena Noite
302220;Pleno dia
302221;Pleno dia
302222;Pleno dia
302223;Pleno dia
302225;Plena Noite
302226;Plena Noite
302227;Pleno dia
302228;Pleno dia
302229;Pleno dia
302230;Pleno dia
302231;Plena Noite
302232;Pleno dia
302233;Pleno dia
302234;Pleno dia
302235;Pleno dia
302236;Pleno dia
302237;Pleno dia
302238;Pleno dia
302239;Pleno dia
302240;Pleno dia
302241;Anoitecer
302242;Pleno dia
302243;Anoitecer
302244;Plena Noite
302245;Pleno dia
302247;Anoitecer
302248;Pleno dia
302250;Anoitecer
302251;Anoitecer
302252;Anoitecer
302253;Anoitecer
302254;Pleno dia
302255;Pleno dia
302256;Plena Noite
302257;Anoitecer
302258;Plena Noite
302259;Pleno dia
302260;Plena Noite
302261;Plena Noite
302262;Anoitecer
302264;Pleno dia
302265;Plena Noite
302266;Plena Noite
302268;Amanhecer
302269;Plena Noite
302270;Pleno dia
302271;Pleno dia
302272;Pleno dia
302273;Anoitecer
302274;Pleno dia
302275;Plena Noite
302276;Amanhecer
302278;Plena Noite
302281;Plena Noite
302282;Anoitecer
302283;Plena Noite
302284;Pleno dia
302285;Plena Noite
302286;Plena Noite
302287;Amanhecer
302288;Pleno dia
302290;Pleno dia
302291;Plena Noite
302292;Plena Noite
302293;Plena Noite
302294;Plena Noite
302295;Plena Noite
302296;Plena Noite
302297;Plena Noite
302298;Plena Noite
302299;Plena Noite
302300;Plena Noite
302301;Plena Noite
302302;Plena Noite
302303;Plena Noite
302305;Plena Noite
302306;Plena Noite
302307;Plena Noite
302309;Pleno dia
302310;Plena Noite
302311;Plena Noite
302312;Plena Noite
302313;Plena Noite
302314;Amanhecer
302315;Plena Noite
302316;Amanhecer
302317;Pleno dia
302318;Plena Noite
302319;Pleno dia
302320;Plena Noite
302321;Pleno dia
302322;Pleno dia
302323;Pleno dia
302325;Pleno dia
302326;Pleno dia
302327;Pleno dia
302328;Pleno dia
302329;Pleno dia
302331;Pleno dia
302332;Pleno dia
302333;Pleno dia
302334;Pleno dia
302335;Pleno dia
302336;Pleno dia
302337;Pleno dia
302338;Pleno dia
302339;Pleno dia
302340;Pleno dia
302341;Pleno dia
302342;Pleno dia
302343;Pleno dia
302344;Pleno dia
302345;Pleno dia
302346;Pleno dia
302347;Pleno dia
302349;Pleno dia
302350;Pleno dia
302351;Pleno dia
302352;Pleno dia
302353;Pleno dia
302354;Pleno dia
302355;Pleno dia
302356;Pleno dia
302358;Anoitecer
302359;Pleno dia
302361;Pleno dia
302362;Pleno dia
302363;Pleno dia
302364;Pleno dia
302366;Pleno dia
302367;Pleno dia
302368;Pleno dia
302369;Pleno dia
302370;Pleno dia
302371;Pleno dia
302372;Plena Noite
302373;Pleno dia
302374;Pleno dia
302375;Pleno dia
302376;Pleno dia
302377;Pleno dia
302378;Pleno dia
302379;Pleno dia
302380;Pleno dia
302381;Pleno dia
302382;Pleno dia
302383;Pleno dia
302384;Pleno dia
302385;Pleno dia
302386;Pleno dia
302387;Pleno dia
302388;Pleno dia
302389;Pleno dia
302391;Pleno dia
302392;Pleno dia
302393;Pleno dia
302394;Anoitecer
302395;Pleno dia
302396;Pleno dia
302397;Pleno dia
302398;Pleno dia
302400;Pleno dia
302401;Pleno dia
302402;Anoitecer
302403;Anoitecer
302404;Plena Noite
302405;Plena Noite
302406;Pleno dia
302408;Anoitecer
302409;Pleno dia
302410;Pleno dia
302411;Plena Noite
302412;Plena Noite
302413;Plena Noite
302414;Pleno dia
302415;Plena Noite
302416;Anoitecer
302417;Plena Noite
302418;Plena Noite
302419;Pleno dia
302420;Plena Noite
302421;Plena Noite
302422;Plena Noite
302423;Anoitecer
302424;Plena Noite
302425;Plena Noite
302426;Plena Noite
302427;Amanhecer
302428;Pleno dia
302429;Anoitecer
302430;Plena Noite
302431;Plena Noite
302433;Plena Noite
302434;Plena Noite
302435;Plena Noite
302438;Plena Noite
302440;Pleno dia
302441;Plena Noite
302442;Plena Noite
302443;Plena Noite
302444;Plena Noite
302445;Plena Noite
302446;Plena Noite
302447;Plena Noite
302448;Plena Noite
302449;Plena Noite
302450;Plena Noite
302451;Plena Noite
302452;Plena Noite
302453;Pleno dia
302454;Plena Noite
302455;Plena Noite
302456;Pleno dia
302457;Plena Noite
302459;Plena Noite
302460;Plena Noite
302462;Amanhecer
302463;Plena Noite
302464;Pleno dia
302465;Plena Noite
302466;Pleno dia
302468;Pleno dia
302469;Pleno dia
302471;Pleno dia
302473;Pleno dia
302474;Pleno dia
302475;Pleno dia
302476;Plena Noite
302477;Pleno dia
302478;Pleno dia
302480;Pleno dia
302481;Amanhecer
302482;Pleno dia
302483;Pleno dia
302484;Pleno dia
302485;Pleno dia
302486;Pleno dia
302487;Pleno dia
302488;Pleno dia
302489;Pleno dia
302490;Pleno dia
302491;Pleno dia
302492;Plena Noite
302493;Pleno dia
302496;Pleno dia
302497;Pleno dia
302498;Pleno dia
302500;Pleno dia
302501;Pleno dia
302502;Pleno dia
302503;Plena Noite
302506;Pleno dia
302507;Pleno dia
302508;Pleno dia
302509;Pleno dia
302510;Pleno dia
302511;Pleno dia
302512;Pleno dia
302513;Pleno dia
302514;Pleno dia
302515;Pleno dia
302516;Pleno dia
302517;Pleno dia
302518;Pleno dia
302519;Pleno dia
302520;Pleno dia
302521;Pleno dia
302523;Plena Noite
302524;Pleno dia
302527;Pleno dia
302529;Pleno dia
302531;Plena Noite
302532;Pleno dia
302533;Amanhecer
302534;Pleno dia
302535;Pleno dia
302536;Pleno dia
302537;Pleno dia
302538;Pleno dia
302539;Pleno dia
302540;Pleno dia
302542;Pleno dia
302543;Pleno dia
302544;Pleno dia
302545;Pleno dia
302546;Pleno dia
302547;Pleno dia
302549;Pleno dia
302550;Pleno dia
302551;Pleno dia
302552;Pleno dia
302553;Pleno dia
302554;Amanhecer
302555;Pleno dia
302556;Pleno dia
302557;Anoitecer
302558;Pleno dia
302559;Anoitecer
302560;Anoitecer
302562;Pleno dia
302563;Anoitecer
302564;Pleno dia
302565;Plena Noite
302567;Plena Noite
302568;Plena Noite
302569;Plena Noite
302570;Plena Noite
302571;Pleno dia
302572;Plena Noite
302573;Plena Noite
302574;Pleno dia
302575;Plena Noite
302576;Plena Noite
302577;Plena Noite
302578;Plena Noite
302579;Plena Noite
302581;Amanhecer
302582;Plena Noite
302583;Pleno dia
302584;Plena Noite
302585;Anoitecer
302587;Pleno dia
302588;Plena Noite
302589;Plena Noite
302590;Plena Noite
302591;Pleno dia
302592;Plena Noite
302593;Plena Noite
302594;Pleno dia
302595;Plena Noite
302597;Anoitecer
302598;Plena Noite
302599;Plena Noite
302600;Plena Noite
302601;Plena Noite
302602;Plena Noite
302603;Plena Noite
302604;Plena Noite
302605;Anoitecer
302606;Pleno dia
302607;Plena Noite
302608;Plena Noite
302609;Plena Noite
302610;Plena Noite
302611;Plena Noite
302613;Plena Noite
302614;Plena Noite
302615;Plena Noite
302616;Plena Noite
302617;Amanhecer
302618;Plena Noite
302619;Plena Noite
302620;Plena Noite
302621;Plena Noite
302622;Plena Noite
302623;Plena Noite
302624;Plena Noite
302625;Plena Noite
302626;Plena Noite
302628;Plena Noite
302629;Plena Noite
302630;Plena Noite
302631;Plena Noite
302632;Plena Noite
302635;Plena Noite
302636;Pleno dia
302638;Plena Noite
302639;Pleno dia
302640;Pleno dia
302641;Pleno dia
302642;Pleno dia
302643;Pleno dia
302644;Plena Noite
302646;Pleno dia
302647;Amanhecer
302648;Pleno dia
302649;Amanhecer
302650;Pleno dia
302651;Pleno dia
302652;Pleno dia
302653;Pleno dia
302654;Pleno dia
302655;Pleno dia
302657;Amanhecer
302658;Pleno dia
302659;Pleno dia
302660;Pleno dia
302661;Pleno dia
302662;Pleno dia
302663;Pleno dia
302664;Pleno dia
302665;Anoitecer
302666;Pleno dia
302667;Pleno dia
302668;Pleno dia
302669;Plena Noite
302670;Pleno dia
302672;Pleno dia
302673;Pleno dia
302674;Plena Noite
302675;Pleno dia
302677;Pleno dia
302678;Pleno dia
302679;Pleno dia
302680;Plena Noite
302681;Pleno dia
302682;Pleno dia
302683;Plena Noite
302684;Pleno dia
302685;Pleno dia
302686;Pleno dia
302687;Pleno dia
302688;Pleno dia
302690;Pleno dia
302691;Pleno dia
302692;Pleno dia
302693;Pleno dia
302694;Pleno dia
302695;Pleno dia
302696;Pleno dia
302698;Pleno dia
302699;Pleno dia
302700;Pleno dia
302702;Pleno dia
302703;Pleno dia
302704;Pleno dia
302706;Pleno dia
302707;Pleno dia
302708;Pleno dia
302709;Plena Noite
302710;Pleno dia
302711;Pleno dia
302712;Pleno dia
302713;Pleno dia
302714;Pleno dia
302715;Pleno dia
302716;Plena Noite
302717;Pleno dia
302718;Pleno dia
302719;Pleno dia
302720;Pleno dia
302721;Pleno dia
302722;Pleno dia
302723;Pleno dia
302724;Pleno dia
302726;Pleno dia
302727;Pleno dia
302728;Pleno dia
302729;Pleno dia
302730;Pleno dia
302731;Pleno dia
302733;Pleno dia
302734;Pleno dia
302735;Pleno dia
302736;Pleno dia
302737;Pleno dia
302738;Pleno dia
302739;Anoitecer
302740;Pleno dia
302741;Pleno dia
302742;Pleno dia
302745;Pleno dia
302746;Pleno dia
302747;Pleno dia
302748;Pleno dia
302749;Pleno dia
302750;Pleno dia
302751;Pleno dia
302752;Pleno dia
302753;Pleno dia
302754;Pleno dia
302755;Pleno dia
302757;Pleno dia
302758;Anoitecer
302759;Anoitecer
302760;Pleno dia
302761;Plena Noite
302762;Pleno dia
302763;Pleno dia
302764;Pleno dia
302765;Pleno dia
302766;Pleno dia
302767;Pleno dia
302768;Anoitecer
302769;Pleno dia
302770;Anoitecer
302771;Anoitecer
302772;Plena Noite
302773;Plena Noite
302774;Plena Noite
302775;Anoitecer
302776;Anoitecer
302777;Pleno dia
302778;Pleno dia
302779;Anoitecer
302780;Plena Noite
302781;Plena Noite
302782;Plena Noite
302783;Plena Noite
302785;Plena Noite
302786;Anoitecer
302787;Plena Noite
302788;Plena Noite
302789;Plena Noite
302792;Amanhecer
302793;Plena Noite
302794;Pleno dia
302795;Anoitecer
302796;Plena Noite
302797;Anoitecer
302798;Plena Noite
302799;Plena Noite
302800;Plena Noite
302801;Plena Noite
302802;Plena Noite
302803;Anoitecer
302805;Plena Noite
302806;Plena Noite
302807;Plena Noite
302808;Pleno dia
302809;Plena Noite
302810;Anoitecer
302811;Pleno dia
302812;Plena Noite
302813;Plena Noite
302814;Plena Noite
302815;Pleno dia
302816;Plena Noite
302817;Plena Noite
302818;Anoitecer
302820;Plena Noite
302821;Anoitecer
302822;Plena Noite
302823;Plena Noite
302825;Plena Noite
302826;Pleno dia
302827;Pleno dia
302828;Plena Noite
302829;Pleno dia
302830;Anoitecer
302831;Plena Noite
302832;Plena Noite
302833;Plena Noite
302834;Plena Noite
302835;Plena Noite
302836;Plena Noite
302837;Plena Noite
302838;Plena Noite
302839;Plena Noite
302840;Plena Noite
302841;Plena Noite
302842;Plena Noite
302843;Plena Noite
302844;Plena Noite
302845;Plena Noite
302847;Plena Noite
302848;Plena Noite
302849;Plena Noite
302851;Plena Noite
302852;Plena Noite
302853;Plena Noite
302854;Plena Noite
302855;Plena Noite
302856;Plena Noite
302857;Plena Noite
302858;Plena Noite
302859;Pleno dia
302860;Plena Noite
302861;Plena Noite
302862;Amanhecer
302863;Amanhecer
302864;Plena Noite
302865;Amanhecer
302866;Amanhecer
302867;Plena Noite
302868;Plena Noite
302869;Plena Noite
302870;Pleno dia
302871;Plena Noite
302872;Pleno dia
302873;Pleno dia
302874;Plena Noite
302875;Amanhecer
302876;Pleno dia
302878;Amanhecer
302879;Plena Noite
302880;Pleno dia
302881;Pleno dia
302882;Pleno dia
302883;Pleno dia
302884;Plena Noite
302885;Pleno dia
302886;Amanhecer
302887;Amanhecer
302888;Pleno dia
302889;Pleno dia
302890;Pleno dia
302892;Pleno dia
302893;Pleno dia
302894;Pleno dia
302895;Pleno dia
302896;Pleno dia
302897;Pleno dia
302898;Pleno dia
302899;Pleno dia
302900;Pleno dia
302901;Plena Noite
302902;Pleno dia
302903;Pleno dia
302904;Pleno dia
302906;Amanhecer
302907;Pleno dia
302908;Pleno dia
302909;Pleno dia
302910;Pleno dia
302911;Plena Noite
302913;Pleno dia
302915;Pleno dia
302916;Pleno dia
302918;Pleno dia
302919;Pleno dia
302920;Pleno dia
302921;Pleno dia
302922;Pleno dia
302923;Pleno dia
302924;Pleno dia
302926;Pleno dia
302927;Pleno dia
302929;Pleno dia
302930;Pleno dia
302931;Pleno dia
302932;Pleno dia
302933;Pleno dia
302934;Pleno dia
302935;Pleno dia
302936;Pleno dia
302937;Pleno dia
302938;Plena Noite
302939;Pleno dia
302940;Pleno dia
302941;Pleno dia
302942;Pleno dia
302943;Pleno dia
302944;Pleno dia
302945;Pleno dia
302946;Pleno dia
302947;Pleno dia
302948;Pleno dia
302949;Pleno dia
302950;Pleno dia
302951;Pleno dia
302952;Pleno dia
302953;Pleno dia
302954;Pleno dia
302955;Pleno dia
302956;Pleno dia
302957;Pleno dia
302958;Pleno dia
302960;Pleno dia
302961;Pleno dia
302962;Pleno dia
302963;Pleno dia
302967;Pleno dia
302968;Pleno dia
302969;Pleno dia
302970;Pleno dia
302971;Pleno dia
302972;Pleno dia
302973;Pleno dia
302975;Pleno dia
302976;Pleno dia
302978;Pleno dia
302979;Pleno dia
302980;Pleno dia
302981;Anoitecer
302982;Pleno dia
302983;Plena Noite
302984;Pleno dia
302985;Plena Noite
302986;Pleno dia
302987;Plena Noite
302988;Pleno dia
302989;Plena Noite
302990;Pleno dia
302991;Plena Noite
302992;Pleno dia
302993;Plena Noite
302994;Pleno dia
302995;Pleno dia
302996;Pleno dia
302997;Pleno dia
302998;Plena Noite
302999;Plena Noite
303000;Plena Noite
303001;Plena Noite
303003;Plena Noite
303005;Plena Noite
303006;Plena Noite
303007;Plena Noite
303008;Pleno dia
303009;Plena Noite
303010;Plena Noite
303011;Plena Noite
303012;Plena Noite
303013;Plena Noite
303014;Plena Noite
303015;Plena Noite
303018;Plena Noite
303020;Anoitecer
303021;Plena Noite
303022;Plena Noite
303024;Plena Noite
303025;Pleno dia
303026;Plena Noite
303027;Plena Noite
303029;Plena Noite
303030;Plena Noite
303031;Plena Noite
303032;Plena Noite
303033;Plena Noite
303034;Plena Noite
303036;Plena Noite
303037;Plena Noite
303038;Plena Noite
303039;Plena Noite
303040;Plena Noite
303041;Pleno dia
303042;Plena Noite
303043;Plena Noite
303044;Pleno dia
303045;Plena Noite
303046;Plena Noite
303047;Plena Noite
303048;Plena Noite
303049;Plena Noite
303050;Plena Noite
303051;Plena Noite
303052;Plena Noite
303053;Plena Noite
303054;Plena Noite
303056;Plena Noite
303057;Plena Noite
303058;Plena Noite
303059;Plena Noite
303061;Plena Noite
303062;Plena Noite
303063;Plena Noite
303065;Pleno dia
303066;Plena Noite
303068;Plena Noite
303069;Plena Noite
303070;Plena Noite
303071;Plena Noite
303072;Plena Noite
303073;Plena Noite
303074;Plena Noite
303075;Anoitecer
303076;Plena Noite
303077;Plena Noite
303078;Plena Noite
303079;Plena Noite
303081;Plena Noite
303082;Plena Noite
303083;Plena Noite
303084;Plena Noite
303086;Plena Noite
303087;Plena Noite
303088;Plena Noite
303089;Plena Noite
303090;Plena Noite
303091;Plena Noite
303092;Plena Noite
303093;Plena Noite
303094;Plena Noite
303095;Plena Noite
303096;Plena Noite
303097;Plena Noite
303098;Plena Noite
303099;Plena Noite
303100;Plena Noite
303102;Pleno dia
303103;Plena Noite
303104;Amanhecer
303105;Plena Noite
303106;Amanhecer
303107;Amanhecer
303108;Plena Noite
303109;Plena Noite
303110;Amanhecer
303111;Plena Noite
303112;Amanhecer
303113;Pleno dia
303114;Pleno dia
303115;Pleno dia
303116;Plena Noite
303117;Pleno dia
303118;Amanhecer
303119;Amanhecer
303120;Pleno dia
303121;Pleno dia
303122;Pleno dia
303124;Pleno dia
303128;Pleno dia
303129;Pleno dia
303130;Pleno dia
303131;Pleno dia
303133;Pleno dia
303134;Pleno dia
303135;Pleno dia
303136;Pleno dia
303137;Plena Noite
303138;Pleno dia
303139;Pleno dia
303141;Pleno dia
303142;Pleno dia
303143;Pleno dia
303144;Pleno dia
303145;Pleno dia
303147;Pleno dia
303148;Pleno dia
303149;Plena Noite
303150;Pleno dia
303151;Pleno dia
303152;Pleno dia
303153;Pleno dia
303154;Pleno dia
303155;Pleno dia
303156;Pleno dia
303157;Pleno dia
303158;Pleno dia
303159;Pleno dia
303160;Pleno dia
303161;Pleno dia
303162;Pleno dia
303163;Pleno dia
303164;Pleno dia
303165;Pleno dia
303166;Pleno dia
303167;Pleno dia
303168;Pleno dia
303169;Pleno dia
303170;Pleno dia
303171;Pleno dia
303172;Plena Noite
303173;Pleno dia
303174;Pleno dia
303175;Anoitecer
303176;Pleno dia
303177;Pleno dia
303179;Pleno dia
303180;Pleno dia
303181;Pleno dia
303182;Pleno dia
303183;Pleno dia
303184;Pleno dia
303185;Pleno dia
303186;Plena Noite
303187;Anoitecer
303188;Plena Noite
303189;Anoitecer
